name2	Frequency	ID	Chr	CNVR_Start	CNVR_End
TFR2	1	CNVR_867	25	35912171	36012574
THAP4	1	CNVR_151	3	119893611	120782854
TIMM9	1	CNVR_449	10	70597940	70702717
TIPRL	1	CNVR_119	3	397758	454705
TLK2	1	CNVR_734	19	46862760	47005169
TM7SF2	1	CNVR_927	29	43306962	43329844
TMC4	1	CNVR_705	18	63175100	63239673
TMCO3	1	CNVR_532	12	86064733	86688013
TMED2	1	CNVR_677	17	52077181	52109735
TMEM50B	1	CNVR_1	1	1556392	2086121
TMEM9	1	CNVR_657	16	79672105	79791892
TNFRSF6B	1	CNVR_552	13	53954346	54135002
TNN	1	CNVR_647	16	56366468	56381192
TNPO1	1	CNVR_748	20	8742285	8771290
TOPAZ1	1	CNVR_806	22	16209409	16304198
TPD52L2	1	CNVR_552	13	53954346	54135002
TPMT	1	CNVR_830	23	39432260	39464065
TRAPPC2L	1	CNVR_689	18	13665368	14078470
TRIM28	1	CNVR_707	18	65609903	65814370
TRIM33	1	CNVR_125	3	28845503	28971745
TRIM37	1	CNVR_713	19	9887071	10148283
TRIP4	1	CNVR_441	10	45411930	45807766
TRPC2	1	CNVR_610	15	51514220	51644699
TSC22D4	1	CNVR_868	25	36067948	36088574
TSEN34	1	CNVR_705	18	63175100	63239673
TSNARE1	1	CNVR_562	14	2001936	2435470
TSPO	1	CNVR_238	5	113908560	113929923
TSTA3	1	CNVR_561	14	1082140	1286160
TTC17	1	CNVR_619	15	73422749	73494231
TTC27	1	CNVR_463	11	14734237	15290934
TTI1	1	CNVR_557	13	66830214	66869864
TTLL9	1	CNVR_555	13	61361508	61444179
TUBB1	1	CNVR_554	13	57367650	57558958
TUBD1	1	CNVR_715	19	10819756	11045264
TUBGCP3	1	CNVR_532	12	86064733	86688013
TXNRD3	1	CNVR_816	22	59789766	60710593
UBAC1	1	CNVR_488	11	103219634	106640039
UBE2J1	1	CNVR_399	9	60765441	60813474
UBE2K	1	CNVR_280	6	58726504	59015036
UBOX5	1	CNVR_551	13	51842153	52109473
UHRF1BP1L	1	CNVR_223	5	64116108	64230589
UHRF2	1	CNVR_357	8	38363220	38420499
UIMC1	1	CNVR_328	7	38226065	38417700
UPK2	1	CNVR_597	15	29345173	29458564
USP3	1	CNVR_442	10	46490485	46540291
USP33	1	CNVR_138	3	66958835	67092920
USP45	1	CNVR_394	9	50321700	50390151
VCL	1	CNVR_911	28	29872623	30439777
VPS13D	1	CNVR_643	16	41147381	41217175
VPS35	1	CNVR_690	18	14969884	15157858
VPS50	1	CNVR_161	4	10554466	10785247
VPS51	1	CNVR_927	29	43306962	43329844
VSTM2L	1	CNVR_557	13	66830214	66869864
VTA1	1	CNVR_406	9	79635272	79745361
VTI1A	1	CNVR_880	26	32977874	33046991
WASHC1	1	CNVR_235	5	106990076	107114180
WC1	1	CNVR_233	5	102630827	103046878
WC1-8	1	CNVR_233	5	102630827	103046878
WC1.3	1	CNVR_233	5	102630827	103046878
WDR12	1	CNVR_107	2	91199177	91282400
WDR26	1	CNVR_638	16	27526973	27568525
WDR70	1	CNVR_763	20	36817457	37273408
WIPI1	1	CNVR_741	19	61701944	61756520
ZBTB46	1	CNVR_552	13	53954346	54135002
ZBTB7A	1	CNVR_311	7	19895604	19964975
ZCCHC8	1	CNVR_678	17	52872065	53069851
ZEB1	1	CNVR_545	13	33798170	33834273
ZGPAT	1	CNVR_552	13	53954346	54135002
ZMIZ2	1	CNVR_189	4	76717317	76815010
ZNF280B	1	CNVR_685	17	70916829	70984463
ZNF410	1	CNVR_452	10	85258477	85290340
ZNF609	1	CNVR_441	10	45411930	45807766
ZNHIT2	1	CNVR_927	29	43306962	43329844
ZZZ3	1	CNVR_138	3	66958835	67092920
