Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
25	587	NM_001075814	-	297325	304824	297872	304824	17	297325,298054,299832,300048,300227,300417,300638,300774,301600,302690,302889,303125,303297,303950,304161,304292,304761,	297981,298137,299971,300136,300343,300531,300700,300804,301669,302772,302966,303184,303349,304057,304212,304389,304824,	0	RGS11	cmpl	cmpl	2,0,2,1,2,2,0,0,0,2,0,1,0,1,1,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	587	NM_001076286	+	307141	309574	307191	309395	6	307141,308326,308576,308892,309048,309195,	307264,308506,308660,308969,309112,309574,	0	ARHGDIG	cmpl	cmpl	0,1,1,1,0,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	587	NM_001098861	+	309729	312402	309735	312402	10	309729,310525,310811,311018,311229,311423,311617,311895,312092,312387,	309961,310732,310945,311156,311346,311549,311815,312016,312274,312402,	0	PDIA2	cmpl	incmpl	0,1,1,0,0,0,0,0,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	587	NM_001191398	-	313098	347209	313682	347209	9	313098,314437,317522,319780,320383,324243,325049,327362,346331,	313809,314605,317768,319951,320910,324381,325146,327503,347209,	0	AXIN1	cmpl	cmpl	2,2,2,2,0,0,2,2,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	587	NM_001045996	-	361869	364425	362162	364219	6	361869,362620,362796,363230,363931,364406,	362270,362707,362931,363383,364229,364425,	0	MRPL28	cmpl	cmpl	0,0,0,0,0,-1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	587	NM_001098907	-	365775	374761	365893	374636	13	365775,366542,367411,367626,368202,368733,368937,369419,369816,370295,370735,371010,374521,	366190,366659,367558,367805,368339,368857,369028,369739,370006,370379,370928,371188,374761,	0	TMEM8A	cmpl	cmpl	0,0,0,1,2,1,0,1,0,0,2,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	587	NM_001077906	+	383714	386873	383714	386782	6	383714,385306,385691,385889,385978,386453,	383805,385440,385793,385976,386002,386873,	0	NME4	cmpl	cmpl	0,1,0,0,1,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	73	NM_001078122	+	388143	396055	388258	394041	10	388143,389469,389869,390488,393031,393224,393469,393500,394020,395107,	388338,389538,389921,390624,393156,393318,393499,393574,394235,396055,	0	DECR2	cmpl	cmpl	0,2,2,0,1,0,1,1,0,-1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	73	NM_001081545	+	517850	539807	518593	538344	7	517850,518516,530835,531344,536981,537360,538063,	517941,518735,530896,531405,537059,537583,539807,	0	RAB40C	cmpl	cmpl	-1,0,1,2,0,0,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001205796	+	541146	543770	541146	543680	2	541146,542198,	541317,543770,	0	WFIKKN1	cmpl	cmpl	0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001038106	-	544096	545876	544247	545695	6	544096,544374,544542,544939,545175,545498,	544295,544453,544610,544999,545338,545876,	0	METTL26	cmpl	cmpl	0,2,0,0,2,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001079511	+	552958	558051	553053	557733	5	552958,553213,556986,557345,557662,	553105,553328,557114,557447,558051,	0	MCRIP2	cmpl	cmpl	0,1,2,1,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_178316	+	573492	578696	573492	578270	19	573492,573632,573781,573945,574818,575304,575432,575624,575797,576021,576221,576530,576688,576913,577098,577317,577499,577709,578143,	573529,573691,573863,573989,574872,575357,575541,575726,575896,576130,576342,576615,576831,577014,577229,577392,577622,577912,578696,	0	RHOT2	cmpl	cmpl	0,1,0,1,0,0,2,0,0,0,1,2,0,2,1,0,0,0,2,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001194953	-	582897	584292	583028	584203	5	582897,583292,583617,583909,584075,	583192,583445,583777,584003,584292,	0	LOC516108	cmpl	cmpl	1,1,0,2,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001075166	+	584420	586777	584528	586517	7	584420,585178,585463,585816,586053,586197,586391,	584687,585377,585629,585904,586110,586314,586777,	0	STUB1	cmpl	cmpl	0,0,1,2,0,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001045973	-	588616	593763	588676	593271	8	588616,589171,589599,589800,590000,590635,591450,592790,	589030,589512,589704,589922,590119,591308,591628,593763,	0	WDR24	cmpl	cmpl	0,1,1,2,0,2,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001099212	-	595080	606604	596677	599902	6	595080,597025,597378,597834,599260,606312,	596826,597089,597463,598343,599916,606604,	0	FBXL16	cmpl	cmpl	1,0,2,0,0,-1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001102026	+	614322	616436	614338	616331	4	614322,614721,615867,616014,	614436,615122,615927,616436,	0	METRN	cmpl	cmpl	0,2,1,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001195829	+	619506	621013	619681	620985	5	619506,620054,620251,620585,620763,	619843,620159,620392,620636,621013,	0	FAM173A	cmpl	cmpl	0,0,0,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001075540	+	625905	628537	626102	628302	8	625905,626556,626709,626897,627083,627384,627778,628133,	626207,626621,626827,627006,627187,627486,627858,628537,	0	HAGHL	cmpl	cmpl	0,0,2,0,1,0,0,2,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001083411	-	628541	635065	629092	635048	11	628541,629412,629930,630529,630710,630923,631280,631893,632509,634036,634982,	629331,629570,630068,630602,630840,631042,631415,632026,632653,634132,635065,	0	CIAO3	cmpl	cmpl	1,2,2,1,0,1,1,0,0,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	589	NM_001100374	+	650340	653924	650448	653821	10	650340,651038,651189,651875,652144,652478,652715,653158,653464,653726,	650533,651082,651289,652054,652300,652621,652843,653253,653651,653924,	0	MSLN	cmpl	cmpl	0,1,0,1,0,0,2,1,0,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	590	NM_001075874	-	666145	669345	666915	668650	6	666145,667763,668035,668269,668468,669194,	667331,667865,668138,668393,668655,669345,	0	RPUSD1	cmpl	cmpl	1,1,0,2,0,-1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	590	NM_001192460	+	669616	677704	669624	677452	22	669616,669931,670206,670495,671020,671197,671378,671819,672535,672906,673115,673423,673754,673974,674326,675204,675510,675749,676502,676749,677184,677315,	669715,670126,670357,670664,671113,671250,671523,672029,672633,673030,673267,673517,673853,674105,674498,675429,675660,675880,676647,676863,677242,677704,	0	CHTF18	cmpl	cmpl	0,1,1,2,0,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,0,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	590	NM_001206332	-	677752	678135	677752	678135	2	677752,678037,	677858,678135,	0	GNG13	cmpl	cmpl	2,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	590	NM_001075190	-	725401	777039	725445	777038	11	725401,725933,726603,726933,727532,737374,739743,750023,755532,770713,776866,	725620,726046,726787,727087,727716,737542,739809,750173,755539,771026,777039,	0	LMF1	cmpl	cmpl	2,0,2,1,0,0,0,0,2,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	591	NM_001038069	-	872388	878381	872441	878281	6	872388,873219,874248,875436,875914,877747,	872658,873374,874471,875580,875985,878381,	0	TEKT4	cmpl	cmpl	2,0,2,2,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	592	NM_001319894	-	990596	992454	990813	992050	6	990596,991052,991340,991714,991995,992431,	990978,991216,991606,991880,992050,992454,	0	LOC786948	cmpl	cmpl	0,1,2,1,0,-1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	592	NM_174202	+	997748	999475	997981	999217	6	997748,997981,998151,998424,998814,999052,	997792,998036,998317,998690,998978,999475,	0	TPSB2	cmpl	cmpl	-1,0,1,2,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	9	NM_001099372	+	1039179	1050822	1043667	1050293	7	1039179,1043657,1043893,1044769,1048150,1048348,1050229,	1039266,1043733,1043977,1044842,1048260,1048428,1050822,	0	UBE2I	cmpl	cmpl	-1,0,0,0,1,0,2,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	593	NM_001098911	-	1070335	1072788	1070545	1072734	6	1070335,1070970,1071189,1071764,1072316,1072622,	1070726,1071034,1071366,1071958,1072536,1072788,	0	TSR3	cmpl	cmpl	2,1,1,2,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	593	NM_001017428	+	1073056	1083113	1073079	1082998	10	1073056,1073189,1081733,1081851,1082005,1082170,1082360,1082516,1082722,1082900,	1073111,1073257,1081788,1081935,1082099,1082285,1082443,1082648,1082804,1083113,	0	GNPTG	cmpl	cmpl	0,2,1,2,2,0,1,0,0,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	593	NM_001076512	-	1119281	1120218	1119714	1120198	2	1119281,1120166,	1120090,1120218,	0	C25H16orf91	cmpl	cmpl	2,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	593	NM_001025331	-	1138162	1158734	1139213	1158686	25	1138162,1139434,1139598,1139889,1140488,1140713,1140897,1141223,1142163,1143041,1143819,1144434,1144736,1145341,1145593,1145869,1146465,1146640,1147283,1147783,1148115,1148793,1148950,1152106,1158533,	1139300,1139515,1139775,1139949,1140618,1140799,1141025,1141275,1142333,1143135,1143958,1144495,1144791,1145458,1145658,1145963,1146549,1146703,1147364,1147893,1148248,1148859,1149022,1152178,1158734,	0	CLCN7	cmpl	cmpl	0,0,0,0,2,0,1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	594	NM_001076377	+	1197394	1209837	1197852	1209444	3	1197394,1201962,1209199,	1198132,1202118,1209837,	0	TMEM204	cmpl	cmpl	0,1,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	594	NM_001205874	+	1246729	1285603	1246729	1285603	20	1246729,1256004,1258054,1259677,1261196,1271958,1272506,1273629,1274179,1276344,1278330,1278597,1280361,1281382,1281598,1282314,1282865,1283846,1284568,1285438,	1247075,1256198,1258208,1259761,1261245,1272044,1272630,1273711,1275313,1276522,1278512,1278672,1280443,1281487,1281777,1282377,1283097,1284011,1284714,1285603,	0	CRAMP1	cmpl	cmpl	0,1,0,1,1,2,1,2,0,0,1,0,0,1,1,0,0,1,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	594	NM_001081546	+	1289826	1302441	1289851	1300102	5	1289826,1292501,1296826,1299062,1299926,	1289895,1292641,1296969,1299108,1302441,	0	JPT2	cmpl	cmpl	0,2,1,0,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	74	NM_001076096	+	1305495	1349468	1305663	1348025	31	1305495,1318600,1324011,1324262,1328945,1332053,1332458,1332749,1337691,1339634,1339971,1340809,1341903,1342464,1342611,1343367,1343828,1344033,1344648,1345032,1345315,1345603,1345792,1345962,1346144,1346621,1346868,1347152,1347373,1347660,1347903,	1305981,1318721,1324082,1324354,1329087,1332297,1332561,1332868,1337703,1339692,1340124,1340891,1342034,1342521,1342782,1343494,1343924,1344192,1344814,1345215,1345505,1345720,1345873,1346030,1346293,1346793,1346982,1347191,1347553,1347810,1349468,	0	MAPK8IP3	cmpl	cmpl	0,0,1,0,2,0,1,2,1,1,2,2,0,2,2,2,0,0,0,1,1,2,2,2,1,0,1,1,1,1,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	595	NM_001098986	-	1349469	1350659	1349763	1350646	5	1349469,1349976,1350161,1350355,1350600,	1349881,1350089,1350263,1350486,1350659,	0	NME3	cmpl	cmpl	2,0,0,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	595	NM_001035500	-	1350949	1352204	1351285	1352178	3	1350949,1351666,1351857,	1351578,1351709,1352204,	0	MRPS34	cmpl	cmpl	1,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	595	NM_001034506	-	1355610	1361181	1356044	1359935	7	1355610,1356454,1356653,1356840,1357102,1359809,1361147,	1356364,1356580,1356756,1357028,1357277,1359947,1361181,	0	SPSB3	cmpl	cmpl	1,1,0,1,0,0,-1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	595	NM_001034505	+	1361637	1366861	1361660	1366443	7	1361637,1364404,1364627,1365443,1365717,1365929,1366297,	1361676,1364523,1364826,1365598,1365828,1365999,1366861,	0	NUBP2	cmpl	cmpl	0,1,0,1,0,0,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	595	NM_001075963	-	1367703	1369525	1367703	1369525	1	1367703,	1369525,	0	IGFALS	cmpl	incmpl	2,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	595	NM_001035274	-	1380349	1392352	1380519	1392294	9	1380349,1381027,1384468,1385057,1385856,1387067,1389150,1389702,1392218,	1380619,1381107,1384570,1385161,1385965,1387185,1389215,1389875,1392352,	0	HAGH	cmpl	cmpl	2,0,0,1,0,2,0,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	595	NM_001075400	+	1392518	1394143	1392787	1393453	1	1392518,	1394143,	0	FAHD1	cmpl	cmpl	0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	596	NM_001034810	-	1502593	1507246	1503439	1507092	4	1502593,1504760,1505188,1507037,	1503471,1504875,1505337,1507246,	0	MSRB1	cmpl	cmpl	1,0,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	596	NM_001035501	-	1507602	1514414	1507683	1514394	10	1507602,1508011,1508372,1508928,1509220,1509475,1510914,1512170,1513734,1514391,	1507740,1508131,1508468,1509030,1509381,1509662,1511050,1512339,1513927,1514414,	0	RPL3L	cmpl	cmpl	0,0,0,0,1,0,2,1,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	596	NM_175818	+	1516660	1519322	1516803	1519269	4	1516660,1518422,1518766,1519165,	1516951,1518561,1518906,1519322,	0	NDUFB10	cmpl	cmpl	0,1,2,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	596	NM_001033613	-	1519527	1521705	1519560	1521517	8	1519527,1519723,1520035,1520281,1520711,1521166,1521340,1521683,	1519641,1519815,1520195,1520455,1520819,1521256,1521520,1521705,	0	RPS2	cmpl	cmpl	0,1,0,0,0,0,0,-1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	596	NM_001077038	+	1523352	1527393	1523379	1527364	4	1523352,1523743,1524193,1526887,	1523382,1523889,1524290,1527393,	0	RNF151	cmpl	cmpl	0,0,2,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	596	NM_001046619	+	1528781	1534840	1528818	1534807	22	1528781,1530426,1530572,1530754,1530909,1531136,1531302,1531554,1531714,1531884,1532157,1532395,1532533,1532991,1533224,1533542,1533686,1533927,1534114,1534305,1534460,1534697,	1528898,1530478,1530668,1530802,1531051,1531221,1531473,1531630,1531808,1532066,1532299,1532454,1532637,1533139,1533455,1533613,1533843,1533986,1534218,1534377,1534619,1534840,	0	TBL3	cmpl	cmpl	0,2,0,0,0,1,2,2,0,1,0,1,0,2,0,0,2,0,2,1,1,1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	596	NM_001193188	+	1539897	1542223	1539904	1541694	3	1539897,1540428,1541531,	1540162,1540625,1542223,	0	GFER	cmpl	cmpl	0,0,2,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	596	NM_001082464	+	1544834	1549036	1544963	1547783	4	1544834,1546937,1547345,1547573,	1545062,1547175,1547488,1549036,	0	SYNGR3	cmpl	cmpl	0,0,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	597	NM_001077065	+	1581831	1588862	1581887	1588048	6	1581831,1584267,1586965,1587196,1587594,1587889,	1581968,1584447,1587119,1587240,1587657,1588862,	0	SLC9A3R2	cmpl	cmpl	0,0,0,1,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	597	NM_001046397	-	1589492	1595175	1589594	1595165	6	1589492,1589805,1592124,1593115,1593800,1595047,	1589718,1589911,1592284,1593286,1594039,1595175,	0	NTHL1	cmpl	cmpl	2,1,0,0,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	597	NR_031237	-	1627687	1627780	1627780	1627780	1	1627687,	1627780,	0	MIR1225	unk	unk	-1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	597	NM_001046209	+	1679438	1685522	1679598	1684730	9	1679438,1680859,1683402,1683533,1683726,1684156,1684304,1684448,1684627,	1679793,1680970,1683444,1683600,1683779,1684222,1684361,1684525,1685522,	0	RAB26	cmpl	cmpl	0,0,0,0,1,0,0,0,2,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	74	NM_001024521	+	1701446	1710422	1701485	1710083	20	1701446,1701823,1702308,1704719,1705242,1705476,1706041,1706330,1707077,1707371,1707622,1707747,1708060,1708764,1708909,1709101,1709358,1709567,1709782,1710068,	1701563,1701881,1702400,1704836,1705335,1705510,1706225,1706465,1707295,1707445,1707671,1707875,1708143,1708804,1709026,1709224,1709478,1709699,1709902,1710422,	0	TRAF7	cmpl	cmpl	0,0,1,0,0,0,1,2,2,1,0,1,0,2,0,0,0,0,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	598	NM_001035411	+	1736313	1740141	1736939	1739749	10	1736313,1736865,1737196,1737327,1737915,1738076,1739031,1739298,1739551,1739650,	1736335,1737068,1737248,1737490,1737991,1738229,1739156,1739462,1739649,1740141,	0	MLST8	cmpl	cmpl	-1,0,0,1,2,0,0,2,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	598	NM_001038172	-	1742544	1745400	1744255	1745320	2	1742544,1744680,	1744581,1745400,	0	PGP	cmpl	cmpl	1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	598	NR_129529	-	1742694	1742754	1742754	1742754	1	1742694,	1742754,	0	MIR1842	unk	unk	-1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	598	NR_030807	-	1742941	1743018	1743018	1743018	1	1742941,	1743018,	0	MIR2382	unk	unk	-1,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	598	NM_001205825	+	1751353	1761026	1751668	1760846	14	1751353,1754088,1755199,1757595,1757884,1758115,1758358,1758842,1759294,1759519,1759866,1760137,1760349,1760489,	1751825,1754237,1755305,1757789,1758005,1758268,1758525,1759052,1759403,1759737,1760065,1760280,1760412,1761026,	0	E4F1	cmpl	cmpl	0,1,0,1,0,1,1,0,0,1,0,1,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	598	NM_001105019	+	1761807	1764864	1762172	1763796	8	1761807,1762165,1762408,1762591,1762754,1762927,1763152,1763742,	1761905,1762316,1762497,1762675,1762855,1763040,1763404,1764864,	0	DNASE1L2	cmpl	cmpl	-1,0,0,2,2,1,0,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	598	NM_001046396	-	1765100	1777754	1765443	1777741	7	1765100,1767066,1767328,1768094,1775165,1777486,1777689,	1765610,1767245,1767450,1768241,1775293,1777603,1777754,	0	ECI1	cmpl	cmpl	1,2,0,0,1,1,0,	CNVR_861	208098	1769456	24	22		6	17	1	Mixed	1561359	Has_gene
25	603	NM_001098897	+	2376854	2380343	2377185	2379521	3	2376854,2378695,2379087,	2377351,2378917,2380343,	0	PAQR4	cmpl	cmpl	0,1,1,	CNVR_862	2337264	2422717	2	2			2		Gain	85454	Has_gene
25	658	NM_001191169	-	9604175	9618759	9618202	9618490	2	9604175,9618051,	9604828,9618759,	0	DEXI	cmpl	cmpl	-1,0,	CNVR_863	9559212	9628737	4	4			4		Gain	69526	Has_gene
25																CNVR_864	10046944	10097205	2	2		2			Loss	50262	Non_gene
25	85	NM_001101118	-	13363052	13542390	13364001	13542289	24	13363052,13376325,13417581,13479284,13482020,13483086,13499557,13499934,13502226,13502985,13504425,13508674,13514912,13517644,13518850,13520243,13521355,13522577,13531338,13537524,13537691,13538237,13541860,13542270,	13364054,13376519,13417771,13479359,13482107,13483142,13499627,13500045,13502302,13503028,13504469,13508752,13514969,13517725,13518893,13520282,13521421,13522743,13531399,13537606,13537759,13538317,13541938,13542390,	0	PARN	cmpl	cmpl	1,2,1,1,1,2,1,1,0,2,0,0,0,0,2,2,2,1,0,2,0,1,1,0,	CNVR_865	13475146	13533742	1	1		1			Loss	58597	Has_gene
25	88	NM_001205915	-	16448217	16543421	16448942	16543421	63	16448217,16451052,16451246,16452814,16453080,16454046,16455057,16455953,16457371,16459902,16460551,16460844,16463537,16463926,16464393,16465390,16465805,16466675,16467563,16467905,16468097,16468726,16469830,16470448,16473884,16475614,16476071,16476867,16477691,16477978,16479077,16479334,16480803,16481375,16484423,16485272,16485811,16486680,16489237,16489593,16491147,16492316,16492648,16494430,16495210,16495837,16496033,16496600,16497141,16497495,16499447,16500318,16503651,16505637,16507060,16508222,16508691,16511027,16512455,16513604,16515933,16516599,16543335,	16449020,16451159,16451426,16452921,16453292,16454274,16455237,16456106,16457509,16460372,16460741,16460995,16463764,16464161,16464666,16465670,16465978,16466866,16467782,16468015,16468236,16468975,16470060,16470695,16474107,16475769,16476289,16477029,16477869,16478209,16479216,16479479,16481088,16481624,16484544,16485432,16485959,16486790,16489439,16489736,16491302,16492478,16492845,16494630,16495351,16495939,16496121,16496719,16497303,16497626,16499717,16500420,16503876,16505811,16507158,16508295,16508817,16511241,16512514,16513741,16516089,16516763,16543421,	0	SMG1	cmpl	cmpl	0,1,1,2,0,0,0,0,0,1,0,2,0,2,2,1,2,0,0,1,0,0,1,0,2,0,1,1,0,0,2,1,1,1,0,2,1,2,1,2,0,0,1,2,2,2,1,2,2,0,0,0,0,0,1,0,0,2,0,1,1,2,0,	CNVR_866	16449087	16538323	4	4		3	1		Mixed	89237	Has_gene
25	107	NM_001097561	-	35909867	35915046	35910236	35912556	10	35909867,35910425,35910732,35911267,35911413,35911658,35912027,35912249,35912499,35914994,	35910343,35910642,35910934,35911334,35911576,35911722,35912134,35912288,35912645,35915046,	0	GNB2	cmpl	cmpl	1,0,2,1,0,2,0,0,0,-1,	CNVR_867	35912171	36012574	1	1			1		Gain	100404	Has_gene
25	859	NM_001083370	+	35923313	35933427	35923345	35933218	14	35923313,35923814,35924068,35924533,35927454,35928202,35928362,35929169,35929425,35929601,35929825,35930012,35930301,35933137,	35923370,35923891,35924234,35924634,35927552,35928297,35928469,35929259,35929487,35929716,35929906,35930108,35930388,35933427,	0	ACTL6B	cmpl	cmpl	0,1,0,1,0,2,1,0,0,2,0,0,0,0,	CNVR_867	35912171	36012574	1	1			1		Gain	100404	Has_gene
25	859	NM_001177741	+	35934930	35946160	35934930	35945684	18	35934930,35935171,35935524,35938217,35938432,35938627,35939119,35939365,35939867,35940707,35941248,35941424,35941582,35941754,35941942,35942120,35942708,35945408,	35934963,35935424,35935711,35938358,35938544,35938750,35939236,35939505,35940031,35940827,35941331,35941488,35941650,35941831,35942027,35942348,35942849,35946160,	0	TFR2	cmpl	cmpl	0,0,1,2,2,0,0,0,2,1,1,0,1,0,2,0,0,0,	CNVR_867	35912171	36012574	1	1			1		Gain	100404	Has_gene
25	859	NM_001034265	-	35950133	35952855	35950316	35952291	6	35950133,35950459,35951336,35951781,35952086,35952800,	35950348,35950624,35951566,35951857,35952354,35952855,	0	MOSPD3	cmpl	cmpl	1,1,2,1,0,-1,	CNVR_867	35912171	36012574	1	1			1		Gain	100404	Has_gene
25	859	NM_001045888	-	35954407	35959426	35954507	35959333	9	35954407,35954792,35955094,35955417,35955994,35956653,35957635,35958294,35959235,	35954650,35954963,35955172,35955653,35956131,35956778,35957894,35958403,35959426,	0	PCOLCE	cmpl	cmpl	1,1,1,2,0,1,0,2,0,	CNVR_867	35912171	36012574	1	1			1		Gain	100404	Has_gene
25	859	NM_001083450	+	35971601	35982277	35971630	35982000	18	35971601,35975266,35975571,35975897,35977771,35978026,35978282,35978599,35978781,35978964,35979115,35979364,35979525,35979779,35980083,35980300,35980532,35981895,	35971850,35975411,35975698,35976003,35977908,35978142,35978382,35978690,35978858,35979026,35979241,35979433,35979635,35979863,35980169,35980438,35980610,35982277,	0	LRCH4	cmpl	cmpl	0,1,2,0,1,0,2,0,1,0,2,2,2,1,1,0,0,0,	CNVR_867	35912171	36012574	1	1			1		Gain	100404	Has_gene
25	859	NM_001206722	-	35991691	36011576	35992388	36011560	13	35991691,35992779,35993201,35994129,35994396,35994667,35998944,35999642,36000416,36001137,36002394,36003319,36011348,	35992448,35992865,35993330,35994210,35994479,35994788,35998977,35999768,36000576,36001291,36002510,36003413,36011576,	0	AGFG2	cmpl	cmpl	0,1,1,1,2,1,1,1,0,2,0,2,0,	CNVR_867	35912171	36012574	1	1			1		Gain	100404	Has_gene
25	860	NM_001075860	+	36085743	36087443	36085870	36086977	3	36085743,36086279,36086767,	36086118,36086328,36087443,	0	TSC22D4	cmpl	cmpl	0,2,0,	CNVR_868	36067948	36088574	1	1			1		Gain	20627	Has_gene
25	860	NM_001076486	+	36088439	36091629	36088664	36091392	3	36088439,36088997,36091158,	36088718,36089324,36091629,	0	C25H7orf61	cmpl	cmpl	0,0,0,	CNVR_868	36067948	36088574	1	1			1		Gain	20627	Has_gene
25																CNVR_869	39845396	39893062	1	1		1			Loss	47667	Non_gene
25	895	NM_001206455	-	40660557	40670945	40661262	40669877	15	40660557,40662240,40662564,40662782,40663420,40663701,40663963,40664863,40665161,40665563,40666391,40668344,40669750,40669978,40670759,	40661934,40662416,40662663,40662885,40663494,40663888,40664082,40664955,40665278,40665936,40666539,40668499,40669893,40670161,40670945,	0	BRAT1	cmpl	cmpl	0,1,1,0,1,0,1,2,2,1,0,1,0,-1,-1,	CNVR_870	40628353	42056885	13	10		5	8		Mixed	1428533	Has_gene
