Chr	bin	name	strand	g_Start	g_End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	Sample_ID	CNV_Start	CNV_End	CNV_Value	CNV_Conf	Comment	Empty	Length	Check_gene
4	136	NM_001101246	-	66180971	66213782	66186174	66213618	3	66180971,66200982,66213456,	66186285,66201105,66213782,	0	MTURN	cmpl	cmpl	0,0,0,	201094560076_R05C02	66099208	66576959	3	96.21184			477752	Has_gene
4	136	NM_001197032	-	66266670	66325778	66266958	66325778	14	66266670,66272620,66283912,66284630,66285127,66288733,66289171,66292241,66294179,66295257,66300753,66302436,66303676,66325738,	66267156,66272682,66283983,66284761,66285186,66288819,66289331,66292399,66294220,66295416,66300878,66302592,66303793,66325778,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	201094560076_R05C02	66099208	66576959	3	96.21184			477752	Has_gene
4	1091	NM_001076391	+	66328676	66340716	66328855	66338595	4	66328676,66332074,66335265,66338436,	66329052,66332226,66335393,66340716,	0	FKBP14	cmpl	cmpl	0,2,1,0,	201094560076_R05C02	66099208	66576959	3	96.21184			477752	Has_gene
4	1091	NM_001110803	+	66355253	66421169	66377126	66417455	8	66355253,66377125,66395701,66402801,66403974,66406568,66414791,66417296,	66355603,66377285,66395883,66403004,66404169,66406734,66414972,66421169,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	201094560076_R05C02	66099208	66576959	3	96.21184			477752	Has_gene
5																201094560076_R05C02	41958597	41983264	0	62.88884			24668	Non_gene
20																201094560076_R05C02	46005764	46068249	0	65.75381			62486	Non_gene
3	1000	NM_001102261	+	54467661	54507575	54474020	54506681	11	54467661,54473993,54477113,54486979,54487290,54489038,54490383,54500618,54502341,54502763,54506495,	54467757,54474189,54477241,54487086,54487487,54489284,54490664,54500831,54502444,54502957,54507575,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	201094560076_R07C01	54378060	54697466	3	253.5246			319407	Has_gene
6	1229	NM_001046354	-	84443439	84464670	84443650	84464638	6	84443439,84453405,84454719,84455047,84462917,84463917,	84443930,84453625,84454807,84455179,84463066,84464670,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	201094560076_R07C01	84410273	84480999	0	90.38972			70727	Has_gene
12																201094560076_R07C01	58746483	58866630	3	51.65688			120148	Non_gene
15																201094560076_R07C01	79166222	79542682	3	57.81301			376461	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201094560076_R07C01	25649270	25708712	0	77.78677			59443	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201094560076_R07C01	25649270	25708712	0	77.78677			59443	Has_gene
28																201094560076_R07C01	138659	348332	0	431.2884			209674	Non_gene
4	136	NM_001101246	-	66180971	66213782	66186174	66213618	3	66180971,66200982,66213456,	66186285,66201105,66213782,	0	MTURN	cmpl	cmpl	0,0,0,	201094560076_R07C02	66099208	66429603	3	110.5672			330396	Has_gene
4	136	NM_001197032	-	66266670	66325778	66266958	66325778	14	66266670,66272620,66283912,66284630,66285127,66288733,66289171,66292241,66294179,66295257,66300753,66302436,66303676,66325738,	66267156,66272682,66283983,66284761,66285186,66288819,66289331,66292399,66294220,66295416,66300878,66302592,66303793,66325778,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	201094560076_R07C02	66099208	66429603	3	110.5672			330396	Has_gene
4	1091	NM_001076391	+	66328676	66340716	66328855	66338595	4	66328676,66332074,66335265,66338436,	66329052,66332226,66335393,66340716,	0	FKBP14	cmpl	cmpl	0,2,1,0,	201094560076_R07C02	66099208	66429603	3	110.5672			330396	Has_gene
4	1091	NM_001110803	+	66355253	66421169	66377126	66417455	8	66355253,66377125,66395701,66402801,66403974,66406568,66414791,66417296,	66355603,66377285,66395883,66403004,66404169,66406734,66414972,66421169,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	201094560076_R07C02	66099208	66429603	3	110.5672			330396	Has_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	201094560076_R07C02	25649270	25703125	0	300.4002			53856	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	201094560076_R07C02	25649270	25703125	0	300.4002			53856	Has_gene
7																202031420083_R01C01	325799	374952	0	323.526			49154	Non_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	202031420083_R01C01	25649270	25708712	0	85.57922			59443	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	202031420083_R01C01	25649270	25708712	0	85.57922			59443	Has_gene
28																202031420083_R01C01	396971	466053	3	65.18045			69083	Non_gene
12																202031420083_R01C02	61307520	61401960	0	49.59049			94441	Non_gene
16																202031420083_R01C02	14492399	14606760	0	271.242			114362	Non_gene
16	130	NM_001143855	-	60462810	60558443	60462908	60558239	12	60462810,60465175,60467857,60468820,60470273,60471023,60472147,60473307,60476749,60480719,60482120,60558082,	60464632,60465349,60467947,60468973,60470458,60471201,60472232,60473580,60477045,60480890,60482183,60558443,	0	ABL2	cmpl	cmpl	1,1,1,1,2,1,0,0,1,1,1,0,	202031420083_R01C02	60525984	60744478	3	56.75791			218495	Has_gene
16	130	NM_001034206	+	60633330	60693192	60645448	60692735	16	60633330,60645443,60659184,60676978,60678483,60679832,60680694,60682617,60684706,60685075,60686168,60687540,60688871,60690018,60690711,60692678,	60633443,60645572,60659243,60677127,60678543,60679940,60680977,60682696,60684788,60685121,60686298,60687638,60688970,60690154,60690857,60693192,	0	SOAT1	cmpl	cmpl	-1,0,1,0,2,2,2,0,1,2,0,1,0,0,1,0,	202031420083_R01C02	60525984	60744478	3	56.75791			218495	Has_gene
4																202031420083_R02C01	6351817	6534219	3	52.7508			182403	Non_gene
9	163	NM_001199026	+	94425162	94514720	94425184	94513113	18	94425162,94463431,94464803,94466099,94480012,94482512,94483914,94485998,94486241,94492734,94497018,94498377,94500786,94505449,94506645,94508880,94511107,94513065,	94425196,94463518,94464878,94466225,94480178,94482660,94483999,94486124,94486359,94492865,94497122,94498481,94500864,94505526,94506735,94508995,94511199,94514720,	0	SNX9	cmpl	cmpl	0,0,0,0,0,1,2,0,0,1,0,2,1,1,0,0,1,0,	202031420083_R02C01	94501675	94536565	0	49.61794			34891	Has_gene
15																202031420083_R02C01	79290995	79542682	3	52.56585			251688	Non_gene
2	99	NM_001193132	-	27359658	27712214	27359658	27712214	10	27359658,27362887,27415555,27418965,27438641,27441089,27502717,27593341,27604914,27712044,	27359811,27363044,27415662,27419094,27438734,27441140,27502775,27593472,27605020,27712214,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	202031420083_R02C02	27364233	27971724	3	219.4489			607492	Has_gene
2	795	NR_031070	-	27581628	27581703	27581703	27581703	1	27581628,	27581703,	0	MIR2353	unk	unk	-1,	202031420083_R02C02	27364233	27971724	3	219.4489			607492	Has_gene
2	99	NM_001075826	+	27870192	27963306	27870255	27962702	5	27870192,27937039,27957895,27961192,27962560,	27870442,27937152,27958004,27961334,27963306,	0	STK39	cmpl	cmpl	0,1,0,1,2,	202031420083_R02C02	27364233	27971724	3	219.4489			607492	Has_gene
12																202031420083_R02C02	71266889	71418085	3	103.151			151197	Non_gene
6	1229	NM_001046354	-	84443439	84464670	84443650	84464638	6	84443439,84453405,84454719,84455047,84462917,84463917,	84443930,84453625,84454807,84455179,84463066,84464670,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	202031420083_R03C02	84368516	84458726	0	68.05276			90211	Has_gene
12																202031420083_R03C02	70058178	70199557	0	307.3572			141380	Non_gene
12																202031420083_R03C02	71228455	71308648	0	48.91632			80194	Non_gene
14																202031420083_R03C02	75956030	76005515	0	369.0237			49486	Non_gene
16																202031420083_R03C02	5894862	5965231	0	269.0579			70370	Non_gene
28																202031420083_R03C02	138659	348332	0	575.1382			209674	Non_gene
17																202031420083_R04C01	39261115	39321476	0	41.21909			60362	Non_gene
2	793	NM_001046257	-	27269375	27332249	27269453	27332194	16	27269375,27272871,27274066,27275093,27278329,27279730,27287030,27287253,27293181,27299275,27302136,27304856,27305139,27308633,27321687,27332167,	27269590,27272961,27274178,27275219,27278418,27279839,27287156,27287352,27293307,27299374,27302199,27304938,27305202,27308717,27321773,27332249,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	202031420083_R04C02	27326008	27971724	3	84.99818			645717	Has_gene
2	99	NM_001193132	-	27359658	27712214	27359658	27712214	10	27359658,27362887,27415555,27418965,27438641,27441089,27502717,27593341,27604914,27712044,	27359811,27363044,27415662,27419094,27438734,27441140,27502775,27593472,27605020,27712214,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	202031420083_R04C02	27326008	27971724	3	84.99818			645717	Has_gene
2	795	NR_031070	-	27581628	27581703	27581703	27581703	1	27581628,	27581703,	0	MIR2353	unk	unk	-1,	202031420083_R04C02	27326008	27971724	3	84.99818			645717	Has_gene
2	99	NM_001075826	+	27870192	27963306	27870255	27962702	5	27870192,27937039,27957895,27961192,27962560,	27870442,27937152,27958004,27961334,27963306,	0	STK39	cmpl	cmpl	0,1,0,1,2,	202031420083_R04C02	27326008	27971724	3	84.99818			645717	Has_gene
4																202031420083_R04C02	6351817	6534219	3	84.54821			182403	Non_gene
7																202031420083_R04C02	328540	374952	0	398.4519			46413	Non_gene
15																202031420083_R04C02	79290995	79542682	3	64.65979			251688	Non_gene
16																202031420083_R04C02	10254850	10354010	1	47.02987			99161	Non_gene
27																202031420083_R04C02	3357687	3431190	0	42.21101			73504	Non_gene
1																202031420083_R05C01	16942821	17537664	1	38.27549			594844	Non_gene
3	1000	NM_001102261	+	54467661	54507575	54474020	54506681	11	54467661,54473993,54477113,54486979,54487290,54489038,54490383,54500618,54502341,54502763,54506495,	54467757,54474189,54477241,54487086,54487487,54489284,54490664,54500831,54502444,54502957,54507575,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	202031420083_R05C01	54378060	54697466	3	88.79892			319407	Has_gene
28																202031420083_R05C01	225063	326505	0	518.9625			101443	Non_gene
1																202031420083_R05C02	47941818	48061029	0	58.64534			119212	Non_gene
15																202031420083_R05C02	79272026	79542682	3	60.09757			270657	Non_gene
28																202031420083_R05C02	225063	439307	0	1022.283			214245	Non_gene
2																202031420083_R06C01	12215559	12430005	0	36.60326			214447	Non_gene
7																202031420083_R06C01	325799	360903	0	298.8943			35105	Non_gene
13																202031420083_R06C01	53368037	53391697	0	55.45411			23661	Non_gene
24																202031420083_R06C01	12978694	13028152	0	65.95986			49459	Non_gene
4																202031420083_R06C02	82654929	82715307	3	55.50795			60379	Non_gene
7																202031420083_R06C02	10077363	10482509	3	140.3461			405147	Non_gene
12																202031420083_R06C02	58783042	58878268	3	40.14603			95227	Non_gene
28																202031420083_R06C02	225063	439307	0	922.58			214245	Non_gene
15																202031420083_R07C01	79272026	79611716	3	37.17877			339691	Non_gene
16																202031420083_R07C01	14520389	14606760	0	262.7964			86372	Non_gene
28																202031420083_R07C01	225063	439307	0	836.5433			214245	Non_gene
4	136	NM_001101246	-	66180971	66213782	66186174	66213618	3	66180971,66200982,66213456,	66186285,66201105,66213782,	0	MTURN	cmpl	cmpl	0,0,0,	202031420083_R07C02	66099208	66429603	3	73.70896			330396	Has_gene
4	136	NM_001197032	-	66266670	66325778	66266958	66325778	14	66266670,66272620,66283912,66284630,66285127,66288733,66289171,66292241,66294179,66295257,66300753,66302436,66303676,66325738,	66267156,66272682,66283983,66284761,66285186,66288819,66289331,66292399,66294220,66295416,66300878,66302592,66303793,66325778,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	202031420083_R07C02	66099208	66429603	3	73.70896			330396	Has_gene
4	1091	NM_001076391	+	66328676	66340716	66328855	66338595	4	66328676,66332074,66335265,66338436,	66329052,66332226,66335393,66340716,	0	FKBP14	cmpl	cmpl	0,2,1,0,	202031420083_R07C02	66099208	66429603	3	73.70896			330396	Has_gene
4	1091	NM_001110803	+	66355253	66421169	66377126	66417455	8	66355253,66377125,66395701,66402801,66403974,66406568,66414791,66417296,	66355603,66377285,66395883,66403004,66404169,66406734,66414972,66421169,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	202031420083_R07C02	66099208	66429603	3	73.70896			330396	Has_gene
6																202031420083_R07C02	84315365	84416350	0	130.3091			100986	Non_gene
7																202031420083_R07C02	28248391	28318624	0	120.3981			70234	Non_gene
20																202031420083_R07C02	68371234	68409410	0	63.60311			38177	Non_gene
24																202031420083_R07C02	12978694	13028152	0	60.52412			49459	Non_gene
4																202031420083_R08C01	6351817	6505975	3	50.73943			154159	Non_gene
4	136	NM_001101246	-	66180971	66213782	66186174	66213618	3	66180971,66200982,66213456,	66186285,66201105,66213782,	0	MTURN	cmpl	cmpl	0,0,0,	202031420083_R08C01	66099208	66429603	3	92.27811			330396	Has_gene
4	136	NM_001197032	-	66266670	66325778	66266958	66325778	14	66266670,66272620,66283912,66284630,66285127,66288733,66289171,66292241,66294179,66295257,66300753,66302436,66303676,66325738,	66267156,66272682,66283983,66284761,66285186,66288819,66289331,66292399,66294220,66295416,66300878,66302592,66303793,66325778,	0	PLEKHA8	cmpl	cmpl	0,1,2,0,1,2,1,2,0,0,1,1,1,0,	202031420083_R08C01	66099208	66429603	3	92.27811			330396	Has_gene
4	1091	NM_001076391	+	66328676	66340716	66328855	66338595	4	66328676,66332074,66335265,66338436,	66329052,66332226,66335393,66340716,	0	FKBP14	cmpl	cmpl	0,2,1,0,	202031420083_R08C01	66099208	66429603	3	92.27811			330396	Has_gene
4	1091	NM_001110803	+	66355253	66421169	66377126	66417455	8	66355253,66377125,66395701,66402801,66403974,66406568,66414791,66417296,	66355603,66377285,66395883,66403004,66404169,66406734,66414972,66421169,	0	SCRN1	cmpl	cmpl	-1,0,0,2,1,1,2,0,	202031420083_R08C01	66099208	66429603	3	92.27811			330396	Has_gene
12																202031420083_R08C01	71308648	71571988	3	89.33995			263341	Non_gene
16																202031420083_R08C01	14520389	14606760	0	318.6908			86372	Non_gene
10																202031420083_R09C02	27012287	27057896	0	149.8282			45610	Non_gene
28																202031420083_R09C02	225063	439307	0	845.4045			214245	Non_gene
9	163	NM_001199026	+	94425162	94514720	94425184	94513113	18	94425162,94463431,94464803,94466099,94480012,94482512,94483914,94485998,94486241,94492734,94497018,94498377,94500786,94505449,94506645,94508880,94511107,94513065,	94425196,94463518,94464878,94466225,94480178,94482660,94483999,94486124,94486359,94492865,94497122,94498481,94500864,94505526,94506735,94508995,94511199,94514720,	0	SNX9	cmpl	cmpl	0,0,0,0,0,1,2,0,0,1,0,2,1,1,0,0,1,0,	202031420083_R10C01	94501675	94536565	0	54.8708			34891	Has_gene
20																202031420083_R10C01	1209202	1307811	3	36.70966			98610	Non_gene
2	793	NM_001046257	-	27269375	27332249	27269453	27332194	16	27269375,27272871,27274066,27275093,27278329,27279730,27287030,27287253,27293181,27299275,27302136,27304856,27305139,27308633,27321687,27332167,	27269590,27272961,27274178,27275219,27278418,27279839,27287156,27287352,27293307,27299374,27302199,27304938,27305202,27308717,27321773,27332249,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	202031420083_R10C02	27318294	27971724	3	172.8504			653431	Has_gene
2	99	NM_001193132	-	27359658	27712214	27359658	27712214	10	27359658,27362887,27415555,27418965,27438641,27441089,27502717,27593341,27604914,27712044,	27359811,27363044,27415662,27419094,27438734,27441140,27502775,27593472,27605020,27712214,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	202031420083_R10C02	27318294	27971724	3	172.8504			653431	Has_gene
2	795	NR_031070	-	27581628	27581703	27581703	27581703	1	27581628,	27581703,	0	MIR2353	unk	unk	-1,	202031420083_R10C02	27318294	27971724	3	172.8504			653431	Has_gene
2	99	NM_001075826	+	27870192	27963306	27870255	27962702	5	27870192,27937039,27957895,27961192,27962560,	27870442,27937152,27958004,27961334,27963306,	0	STK39	cmpl	cmpl	0,1,0,1,2,	202031420083_R10C02	27318294	27971724	3	172.8504			653431	Has_gene
12																202031420083_R10C02	57714321	58058048	1	107.5629			343728	Non_gene
20																202031420083_R10C02	1209202	1314256	3	84.0933			105055	Non_gene
12																202031420083_R11C01	70058178	70199557	0	309.2188			141380	Non_gene
15																202031420083_R11C01	79359706	79542682	3	61.5836			182977	Non_gene
16																202031420083_R11C01	14520389	14606760	0	295.4804			86372	Non_gene
28																202031420083_R11C01	225063	466053	0	948.4896			240991	Non_gene
4																202031420083_R11C02	6351817	6505975	3	76.39832			154159	Non_gene
7																202031420083_R11C02	64069169	64117097	0	81.58105			47929	Non_gene
9	163	NM_001199026	+	94425162	94514720	94425184	94513113	18	94425162,94463431,94464803,94466099,94480012,94482512,94483914,94485998,94486241,94492734,94497018,94498377,94500786,94505449,94506645,94508880,94511107,94513065,	94425196,94463518,94464878,94466225,94480178,94482660,94483999,94486124,94486359,94492865,94497122,94498481,94500864,94505526,94506735,94508995,94511199,94514720,	0	SNX9	cmpl	cmpl	0,0,0,0,0,1,2,0,0,1,0,2,1,1,0,0,1,0,	202031420083_R11C02	94501675	94536565	0	52.69292			34891	Has_gene
16																202031420083_R11C02	14520389	14606760	0	273.8288			86372	Non_gene
3	1000	NM_001102261	+	54467661	54507575	54474020	54506681	11	54467661,54473993,54477113,54486979,54487290,54489038,54490383,54500618,54502341,54502763,54506495,	54467757,54474189,54477241,54487086,54487487,54489284,54490664,54500831,54502444,54502957,54507575,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	202031420083_R12C01	54378060	54585077	3	177.6767			207018	Has_gene
4	1134	NM_001075195	-	72043864	72059593	72043901	72059529	6	72043864,72044491,72049931,72052137,72056928,72059464,	72043960,72044596,72050138,72052328,72057102,72059593,	0	FAM221A	cmpl	cmpl	1,1,1,2,2,0,	202031420083_R12C01	71904246	72048949	1	44.80733			144704	Has_gene
17																202031420083_R12C01	26883751	27036077	0	73.91128			152327	Non_gene
9																202031420083_R12C02	46627675	47588878	1	66.2394			961204	Non_gene
3	1000	NM_001102261	+	54467661	54507575	54474020	54506681	11	54467661,54473993,54477113,54486979,54487290,54489038,54490383,54500618,54502341,54502763,54506495,	54467757,54474189,54477241,54487086,54487487,54489284,54490664,54500831,54502444,54502957,54507575,	0	GBP4	cmpl	cmpl	-1,0,1,0,2,1,1,0,0,1,0,	202031420075_R08C01	54378060	54697466	3	224.325			319407	Has_gene
6	1229	NM_001046354	-	84443439	84464670	84443650	84464638	6	84443439,84453405,84454719,84455047,84462917,84463917,	84443930,84453625,84454807,84455179,84463066,84464670,	0	UGT2B10	cmpl	cmpl	2,1,0,0,1,0,	202031420075_R08C01	84410273	84480999	0	63.31563			70727	Has_gene
10																202031420075_R08C01	22965315	23058608	0	236.7315			93294	Non_gene
12																202031420075_R08C01	70058178	70199557	0	314.7944			141380	Non_gene
18																202031420075_R08C01	27805629	28283763	3	144.3962			478135	Non_gene
1	20	NM_001205973	-	93146987	94099859	93147159	93897117	6	93146987,93148797,93152960,93663678,93896624,94099746,	93147982,93149587,93153173,93663831,93897434,94099859,	0	NLGN1	cmpl	cmpl	2,1,1,1,0,-1,	201094560086_R01C01	90408826	94679895	3	236.7121			4271070	Has_gene
1																201094560086_R01C01	122712193	123649875	4	39.66179			937683	Non_gene
4	88	NM_001038168	-	16192291	16355628	16192441	16329094	14	16192291,16206644,16220902,16221045,16223903,16226469,16241007,16242219,16311591,16316068,16321807,16324855,16329077,16355521,	16192563,16206914,16220935,16221108,16223956,16226567,16241106,16242345,16311790,16316192,16321880,16325021,16329180,16355628,	0	ICA1	cmpl	cmpl	1,1,1,1,2,0,0,0,2,1,0,2,0,-1,	201094560086_R01C01	16324078	18883420	3	109.9303			2559343	Has_gene
4	1	NM_001034762	+	16522989	16891354	16524383	16890150	3	16522989,16524273,16889388,	16523417,16524437,16891354,	0	NXPH1	cmpl	cmpl	-1,0,0,	201094560086_R01C01	16324078	18883420	3	109.9303			2559343	Has_gene
5	81	NM_174192	+	8441365	9048268	8822294	9047338	10	8441365,8560219,8822277,8880237,8886819,8891184,8894467,8941644,9041429,9047131,	8441665,8560324,8822460,8880422,8886942,8891352,8894635,8941762,9041563,9048268,	0	SYT1	cmpl	cmpl	-1,-1,0,1,0,0,0,0,1,0,	201094560086_R01C01	7739220	8971047	3	87.10813			1231828	Has_gene
5	124	NM_001076336	-	53698072	53892931	53698769	53759395	6	53698072,53704316,53710574,53759178,53827934,53892767,	53699041,53705132,53710718,53759425,53828032,53892931,	0	SLC16A7	cmpl	cmpl	1,1,1,0,-1,-1,	201094560086_R01C01	51682719	54563791	3	165.3933			2881073	Has_gene
5	1001	NM_001205591	+	54560834	54612806	54561117	54611771	19	54560834,54567232,54567600,54592146,54592760,54593928,54594372,54594949,54596323,54597430,54599685,54600262,54602950,54605072,54606524,54607950,54609807,54610042,54611526,	54561353,54567304,54567675,54592278,54592904,54594072,54594516,54595093,54596404,54597502,54599757,54600426,54603271,54605354,54606977,54608109,54609951,54610318,54612806,	0	LRIG3	cmpl	cmpl	0,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,	201094560086_R01C01	51682719	54563791	3	165.3933			2881073	Has_gene
5	1029	NM_001206762	-	58271114	58272053	58271114	58272053	1	58271114,	58272053,	0	LOC787518	cmpl	cmpl	0,	201094560086_R01C01	57959044	59766600	3	41.26616			1807557	Has_gene
5	1040	NM_001206338	-	59680314	59681292	59680314	59681292	1	59680314,	59681292,	0	LOC788615	cmpl	cmpl	0,	201094560086_R01C01	57959044	59766600	3	41.26616			1807557	Has_gene
6	1308	NM_001103232	+	94882087	94888985	94884612	94888203	5	94882087,94884610,94885968,94886600,94887919,	94882325,94884831,94886200,94886879,94888985,	0	PRDM8	cmpl	cmpl	-1,0,0,1,1,	201094560086_R01C01	94886288	95707067	3	35.78695			820780	Has_gene
6	1309	NM_001078011	+	94954898	94977702	94954898	94977666	3	94954898,94964742,94977318,	94955259,94964846,94977702,	0	FGF5	cmpl	cmpl	0,1,0,	201094560086_R01C01	94886288	95707067	3	35.78695			820780	Has_gene
6	20	NM_001076389	+	95026367	95733210	95026427	95733063	6	95026367,95042164,95301689,95618445,95704136,95732967,	95026538,95042295,95301774,95618588,95704266,95733210,	0	CFAP299	cmpl	cmpl	0,0,2,0,2,0,	201094560086_R01C01	94886288	95707067	3	35.78695			820780	Has_gene
7	93	NM_001206854	+	21600251	21688507	21600404	21687757	17	21600251,21603616,21623852,21624105,21645196,21666609,21667145,21668071,21674327,21681170,21681582,21681968,21682433,21683991,21684562,21685214,21687708,	21600410,21603890,21623997,21624190,21645302,21666749,21667343,21668246,21674424,21681338,21681763,21682079,21682559,21684045,21684631,21685339,21688507,	0	KIF3A	cmpl	cmpl	0,0,1,2,0,1,0,0,1,2,2,0,0,0,0,0,2,	201094560086_R01C01	21593442	21869803	1	55.23877			276362	Has_gene
7	750	NM_173921	-	21696246	21704136	21696343	21704070	4	21696246,21698723,21703602,21703935,	21696442,21698849,21703650,21704136,	0	IL4	cmpl	cmpl	0,0,0,0,	201094560086_R01C01	21593442	21869803	1	55.23877			276362	Has_gene
7	750	NM_174089	-	21721567	21723568	21721567	21723498	4	21721567,21722012,21722359,21723366,	21721675,21722117,21722413,21723568,	0	IL13	cmpl	cmpl	0,0,0,0,	201094560086_R01C01	21593442	21869803	1	55.23877			276362	Has_gene
7	751	NM_001206868	-	21765852	21873259	21766010	21872980	25	21765852,21767598,21769800,21770467,21791725,21793847,21800734,21800932,21801466,21803804,21804640,21807136,21813378,21814103,21820677,21821636,21822883,21823496,21825610,21825992,21833304,21833846,21837426,21870259,21872851,	21766197,21767732,21769943,21770553,21791950,21793975,21800848,21801025,21801577,21803998,21804767,21807326,21813616,21814279,21820835,21821819,21823090,21823690,21825776,21826121,21833509,21834032,21837578,21870343,21873259,	0	RAD50	cmpl	cmpl	2,0,1,2,2,0,0,0,0,1,0,2,1,2,0,0,0,1,0,0,2,2,0,0,0,	201094560086_R01C01	21593442	21869803	1	55.23877			276362	Has_gene
7	756	NM_001038042	+	22483832	22541088	22495971	22540761	21	22483832,22495945,22501111,22501899,22502241,22502855,22503562,22504687,22506102,22514703,22516440,22520291,22521008,22522251,22523795,22526406,22527216,22530275,22531690,22532695,22540623,	22483886,22496166,22501226,22501964,22502343,22502955,22503741,22504720,22506154,22514777,22516518,22520426,22521143,22522347,22523868,22526495,22527333,22530419,22531792,22532767,22541088,	0	ACSL6	cmpl	cmpl	-1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,	201094560086_R01C01	22521430	23489956	1	60.84849			968527	Has_gene
7	760	NR_162370	+	22962265	22962323	22962323	22962323	1	22962265,	22962323,	0	MIR12018	unk	unk	-1,	201094560086_R01C01	22521430	23489956	1	60.84849			968527	Has_gene
7	761	NM_001102537	-	23073266	23192277	23076319	23124093	6	23073266,23076302,23085001,23124039,23160583,23192193,	23075775,23076418,23085103,23124376,23160742,23192277,	0	CDC42SE2	cmpl	cmpl	-1,0,0,0,-1,-1,	201094560086_R01C01	22521430	23489956	1	60.84849			968527	Has_gene
7	762	NM_001076505	-	23244077	23265677	23244144	23265643	5	23244077,23253237,23258864,23261643,23265625,	23244215,23253319,23258935,23261716,23265677,	0	LYRM7	cmpl	cmpl	1,0,1,0,0,	201094560086_R01C01	22521430	23489956	1	60.84849			968527	Has_gene
7	762	NM_175812	+	23271940	23278548	23271940	23278392	3	23271940,23276977,23278227,	23272051,23277082,23278548,	0	HINT1	cmpl	cmpl	0,0,0,	201094560086_R01C01	22521430	23489956	1	60.84849			968527	Has_gene
11																201094560086_R01C01	16392452	18452325	3	96.87985			2059874	Non_gene
27	88	NM_001192992	-	16420183	16546078	16421035	16529761	27	16420183,16427655,16428467,16430751,16431010,16431846,16433442,16434520,16434789,16436434,16437144,16439505,16440213,16441965,16443458,16444525,16445385,16446134,16455803,16456123,16460993,16463626,16464379,16466504,16484383,16526496,16545774,	16421664,16427793,16429099,16430862,16431164,16432309,16433600,16434652,16435591,16436632,16437288,16439643,16440428,16442355,16443692,16444679,16445582,16450202,16456014,16456399,16461133,16463837,16464709,16466566,16484698,16529779,16546078,	0	FAT1	cmpl	cmpl	1,1,2,2,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,-1,	201094560086_R01C01	16390789	19160261	3	78.35501			2769473	Has_gene
