Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
19	793	NM_001045902	+	27312057	27314107	27312151	27313927	6	27312057,27312278,27312903,27313142,27313327,27313793,	27312200,27312739,27313023,27313215,27313498,27314107,	0	CD68	cmpl	cmpl	0,1,0,0,1,1,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	793	NM_001075179	+	27315831	27319227	27315836	27318647	7	27315831,27317075,27317329,27317798,27318002,27318280,27318524,	27315939,27317141,27317462,27317884,27318121,27318391,27319227,	0	MPDU1	cmpl	cmpl	0,1,1,2,1,0,0,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	793	NM_001192075	-	27319234	27321042	27319449	27320804	2	27319234,27320271,	27319618,27321042,	0	SOX15	cmpl	cmpl	2,0,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	793	NM_001206289	-	27322353	27335891	27322959	27335525	17	27322353,27323386,27323630,27323821,27324109,27324512,27325022,27325338,27325768,27326124,27327654,27328236,27328566,27328830,27329300,27329737,27335444,	27323055,27323487,27323726,27324022,27324307,27324735,27325109,27325448,27325847,27326295,27327771,27328330,27328715,27328902,27329394,27329790,27335891,	0	FXR2	cmpl	cmpl	0,1,1,1,1,0,0,1,0,0,0,2,0,0,2,0,0,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	793	NM_203323	-	27344311	27345970	27344521	27345702	6	27344311,27344823,27344990,27345192,27345412,27345636,	27344689,27344864,27345092,27345276,27345464,27345970,	0	SAT2	cmpl	cmpl	0,1,1,1,0,0,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	793	NM_001098858	+	27346146	27350672	27347049	27350653	10	27346146,27346952,27347318,27347407,27348193,27348854,27349253,27349529,27350047,27350504,	27346274,27347157,27347407,27347410,27348382,27349016,27349413,27349666,27350255,27350672,	0	SHBG	cmpl	cmpl	-1,0,0,0,0,0,0,1,0,1,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	793	NM_174677	+	27364744	27369048	27364748	27368999	8	27364744,27366664,27367140,27367346,27367783,27368628,27368834,27368963,	27364860,27366793,27367245,27367552,27367840,27368727,27368959,27369048,	0	ATP1B2	cmpl	cmpl	0,1,1,1,0,0,0,0,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	793	NM_174201	-	27376070	27388416	27376930	27380486	11	27376070,27377602,27378143,27378301,27378767,27379099,27379292,27379912,27380255,27380412,27388304,	27377012,27377709,27378217,27378438,27378877,27379212,27379479,27380167,27380277,27380514,27388416,	0	TP53	cmpl	cmpl	2,0,1,2,0,1,0,0,2,0,-1,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	99	NM_001035073	+	27389504	27401320	27389647	27401305	10	27389504,27390203,27390563,27398764,27399052,27399250,27400152,27400561,27400811,27401058,	27390051,27390302,27390675,27398853,27399143,27399383,27400361,27400665,27400946,27401320,	0	WRAP53	cmpl	cmpl	0,2,2,0,2,0,1,0,2,2,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	794	NM_001206283	+	27403078	27409148	27403452	27407338	5	27403078,27405731,27406188,27406391,27406928,	27403574,27406024,27406281,27406496,27409148,	0	EFNB3	cmpl	cmpl	0,2,1,1,1,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	794	NM_001191249	+	27416680	27523393	27416680	27523236	85	27416680,27421493,27424859,27432708,27433487,27433772,27435770,27440298,27440932,27441348,27442548,27454493,27455428,27455840,27456374,27456758,27457538,27460392,27460701,27461165,27461726,27463409,27463672,27464752,27465049,27465221,27466073,27468693,27469128,27469554,27469983,27470392,27470986,27471189,27471901,27473076,27473546,27474328,27482643,27483068,27483397,27484054,27484281,27486662,27486990,27487356,27487707,27489027,27489798,27490185,27490405,27490690,27491184,27491532,27491942,27493351,27493594,27495859,27496290,27496573,27497525,27497809,27504228,27505199,27505461,27505683,27505892,27506284,27506617,27506923,27507145,27508792,27511981,27512366,27512639,27513053,27520321,27520668,27521032,27521342,27521621,27522221,27522503,27522762,27523081,	27416837,27421555,27425030,27432937,27433598,27434011,27435962,27440504,27441062,27441531,27442763,27454640,27455585,27456080,27456563,27456906,27457731,27460593,27460858,27461340,27461890,27463571,27463776,27464909,27465132,27465402,27466212,27468911,27469230,27469680,27470094,27470581,27471090,27471379,27472082,27473204,27473699,27474454,27482862,27483186,27483534,27484192,27484440,27486815,27487082,27487555,27487932,27489132,27489987,27490271,27490536,27490840,27491352,27491693,27492082,27493484,27493734,27496070,27496407,27496715,27497695,27497926,27504393,27505325,27505610,27505750,27506043,27506433,27506751,27507068,27507345,27508919,27512168,27512515,27512823,27513244,27520513,27520853,27521261,27521494,27521736,27522398,27522578,27522913,27523393,	0	DNAH2	cmpl	cmpl	0,1,0,0,1,1,0,0,2,0,0,2,2,0,0,0,1,2,2,0,1,0,0,2,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,1,0,2,0,2,0,0,1,0,0,0,0,2,0,1,0,2,0,2,0,1,0,1,0,0,2,0,2,0,0,0,1,	CNVR_208	26942729	27421507	2	2			1	1	Gain	478779	Has_gene
19	104	NM_001101156	-	32755619	32781362	32756776	32779668	5	32755619,32763831,32778280,32779590,32781241,	32756940,32763972,32778380,32779707,32781362,	0	PMP22	cmpl	cmpl	1,1,0,0,-1,	CNVR_209	32754596	32871828	3	3	3				Loss	117233	Has_gene
19	835	NM_001099019	-	32816853	32849899	32816968	32841531	8	32816853,32823392,32825646,32827500,32832399,32837628,32840952,32849866,	32817185,32823547,32825869,32827644,32832470,32837712,32841560,32849899,	0	TEKT3	cmpl	cmpl	2,0,2,2,0,0,0,-1,	CNVR_209	32754596	32871828	3	3	3				Loss	117233	Has_gene
19	973	NM_001191278	-	50879835	50887669	50880269	50887202	17	50879835,50880707,50880949,50881647,50881833,50882331,50882488,50882680,50882838,50883427,50883796,50884201,50885195,50885543,50885986,50886438,50886982,	50880466,50880855,50881123,50881740,50881926,50882402,50882600,50882758,50882974,50883505,50883855,50884314,50885324,50885722,50886057,50886500,50887669,	0	LRRC45	cmpl	cmpl	1,0,0,0,0,1,0,0,2,2,0,1,1,2,0,1,0,	CNVR_210	50879654	50929851	1	1	1				Loss	50198	Has_gene
19	973	NM_001114527	+	50887828	50891455	50887854	50890997	5	50887828,50890223,50890473,50890805,50890982,	50887884,50890275,50890527,50890894,50891455,	0	CENPX	cmpl	cmpl	0,0,1,1,0,	CNVR_210	50879654	50929851	1	1	1				Loss	50198	Has_gene
19	973	NM_001104980	-	50892631	50920546	50892714	50920533	16	50892631,50892810,50893062,50893362,50896785,50897355,50897840,50898279,50898571,50907619,50908402,50909469,50915026,50916422,50919483,50920431,	50892728,50892986,50893132,50893414,50896838,50897418,50897907,50898361,50898711,50908055,50908476,50909527,50915127,50916537,50919539,50920546,	0	ASPSCR1	cmpl	cmpl	1,2,1,0,1,1,0,2,0,2,0,2,0,2,0,0,	CNVR_210	50879654	50929851	1	1	1				Loss	50198	Has_gene
19	973	NR_031285	-	50907253	50907332	50907332	50907332	1	50907253,	50907332,	0	MIR2346	unk	unk	-1,	CNVR_210	50879654	50929851	1	1	1				Loss	50198	Has_gene
19	983	NR_162194	-	52237406	52237487	52237487	52237487	1	52237406,	52237487,	0	MIR10164	unk	unk	-1,	CNVR_211	52122464	52254545	2	2			2		Gain	132082	Has_gene
2																CNVR_15	204346	288663	1	1		1			Loss	84318	Non_gene
2	80	NM_001079509	-	7886776	8065304	7886794	7906168	4	7886776,7899719,7906094,8065176,	7887103,7899818,7906168,8065304,	0	GULP1	cmpl	incmpl	0,0,1,-1,	CNVR_16	7515330	8523016	9	9	8		1		Mixed	1007687	Has_gene
2																CNVR_17	9879504	13382039	14	14	13		1		Mixed	3502536	Non_gene
2																CNVR_18	13567931	13637158	1	1			1		Gain	69228	Non_gene
2	793	NM_001046257	-	27269375	27332249	27269453	27332194	16	27269375,27272871,27274066,27275093,27278329,27279730,27287030,27287253,27293181,27299275,27302136,27304856,27305139,27308633,27321687,27332167,	27269590,27272961,27274178,27275219,27278418,27279839,27287156,27287352,27293307,27299374,27302199,27304938,27305202,27308717,27321773,27332249,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	CNVR_19	27318294	27979992	21	21			21		Gain	661699	Has_gene
2	99	NM_001193132	-	27359658	27712214	27359658	27712214	10	27359658,27362887,27415555,27418965,27438641,27441089,27502717,27593341,27604914,27712044,	27359811,27363044,27415662,27419094,27438734,27441140,27502775,27593472,27605020,27712214,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	CNVR_19	27318294	27979992	21	21			21		Gain	661699	Has_gene
2	795	NR_031070	-	27581628	27581703	27581703	27581703	1	27581628,	27581703,	0	MIR2353	unk	unk	-1,	CNVR_19	27318294	27979992	21	21			21		Gain	661699	Has_gene
2	99	NM_001075826	+	27870192	27963306	27870255	27962702	5	27870192,27937039,27957895,27961192,27962560,	27870442,27937152,27958004,27961334,27963306,	0	STK39	cmpl	cmpl	0,1,0,1,2,	CNVR_19	27318294	27979992	21	21			21		Gain	661699	Has_gene
2	806	NR_107829	+	29049863	29049946	29049946	29049946	1	29049863,	29049946,	0	MIR2285W	unk	unk	-1,	CNVR_20	28138222	29743773	1	1			1		Gain	1605552	Has_gene
2																CNVR_21	48014334	48055631	1	1	1				Loss	41298	Non_gene
2																CNVR_22	50234111	50310892	1	1	1				Loss	76782	Non_gene
2																CNVR_23	55118213	58086161	2	2			2		Gain	2967949	Non_gene
2																CNVR_24	63502622	63711962	10	10			10		Gain	209341	Non_gene
2																CNVR_25	63886842	64472720	1	1	1				Loss	585879	Non_gene
2																CNVR_26	64631090	64733422	1	1	1				Loss	102333	Non_gene
2	0	NM_001078070	+	66957139	67756694	66957188	67756184	27	66957139,67134670,67183228,67365284,67371730,67391408,67584780,67584933,67621281,67631700,67639358,67648000,67663758,67673600,67703150,67703659,67707220,67708659,67718272,67718478,67734115,67735254,67750034,67750387,67750554,67754086,67756049,	66957260,67134785,67183324,67365383,67371742,67391486,67584833,67585015,67621402,67631855,67639456,67648124,67663797,67673708,67703242,67703707,67707342,67708707,67718371,67718548,67734310,67735309,67750134,67750446,67750627,67754160,67756694,	0	DPP10	cmpl	cmpl	0,0,1,1,2,0,0,2,0,1,0,2,0,0,0,2,2,1,1,1,2,2,0,1,0,1,0,	CNVR_27	66345695	69169219	1	1			1		Gain	2823525	Has_gene
2																CNVR_28	73809585	78576254	7	7	3		4		Mixed	4766670	Non_gene
2	18	NM_001076101	-	80621360	80899308	80621593	80898897	10	80621360,80624723,80626420,80677595,80678570,80743425,80880458,80887592,80896313,80898725,	80621690,80624882,80626544,80677655,80678719,80743522,80880485,80887722,80896423,80899308,	0	TMEFF2	cmpl	cmpl	2,2,1,1,2,1,1,0,1,0,	CNVR_29	80657530	84228252	3	3			3		Gain	3570723	Has_gene
2	1439	NM_001046542	-	112011305	112063238	112011455	112063187	12	112011305,112012550,112014795,112016577,112021574,112022669,112024860,112026737,112028393,112035629,112041582,112063050,	112011515,112012659,112014926,112016679,112021680,112022796,112024973,112026888,112028448,112035703,112041650,112063238,	0	WDFY1	cmpl	cmpl	0,2,0,0,2,1,2,1,0,1,2,0,	CNVR_30	112037722	112088042	1	1		1			Loss	50321	Has_gene
2	1440	NM_001046321	+	112068964	112076913	112068981	112076538	4	112068964,112070980,112075351,112076366,	112069160,112071449,112075530,112076913,	0	MRPL44	cmpl	cmpl	0,2,0,2,	CNVR_30	112037722	112088042	1	1		1			Loss	50321	Has_gene
2	1440	NM_174669	-	112087762	112158159	112088489	112118300	9	112087762,112089683,112092807,112095063,112097171,112107443,112114753,112118041,112158007,	112088527,112089767,112092894,112095164,112097370,112107641,112114981,112118322,112158159,	0	SERPINE2	cmpl	cmpl	1,1,1,2,1,1,1,0,-1,	CNVR_30	112037722	112088042	1	1		1			Loss	50321	Has_gene
20																CNVR_212	1197732	1314256	6	6			6		Gain	116525	Non_gene
20																CNVR_213	9887590	9963549	1	1	1				Loss	75960	Non_gene
20	82	NM_001103244	-	10341516	10375453	10342015	10373826	17	10341516,10344135,10350860,10353150,10354503,10354767,10355164,10357182,10362382,10362540,10362754,10363302,10364840,10370250,10370874,10373784,10375377,	10342280,10344193,10350981,10353300,10354650,10354853,10355350,10357291,10362452,10362666,10362807,10363439,10364997,10370334,10371132,10373888,10375453,	0	RAD17	cmpl	cmpl	2,1,0,0,0,1,1,0,2,2,0,1,0,0,0,0,-1,	CNVR_214	10328272	10500984	1	1			1		Gain	172713	Has_gene
20	664	NM_001105608	+	10375805	10389676	10375836	10389405	5	10375805,10377531,10386117,10386361,10389212,	10375864,10377624,10386176,10386507,10389676,	0	AK6	cmpl	cmpl	0,1,1,0,2,	CNVR_214	10328272	10500984	1	1			1		Gain	172713	Has_gene
20	664	NM_001075975	+	10375864	10379393	10378355	10379150	3	10375864,10377531,10378338,	10376107,10377624,10379393,	0	TAF9	cmpl	cmpl	-1,-1,0,	CNVR_214	10328272	10500984	1	1			1		Gain	172713	Has_gene
20	664	NM_001075715	-	10432553	10460715	10432782	10460623	12	10432553,10433245,10435624,10442974,10443511,10445181,10446503,10448311,10449227,10450416,10460143,10460557,	10432811,10433393,10435774,10443061,10443611,10445300,10446614,10448380,10449295,10450450,10460203,10460715,	0	CDK7	cmpl	cmpl	1,0,0,0,2,0,0,0,1,0,0,0,	CNVR_214	10328272	10500984	1	1			1		Gain	172713	Has_gene
20	664	NM_001035438	-	10467518	10475679	10467634	10475679	4	10467518,10468361,10469504,10475637,	10467652,10468549,10469568,10475679,	0	MRPS36	cmpl	cmpl	0,1,0,0,	CNVR_214	10328272	10500984	1	1			1		Gain	172713	Has_gene
20	10	NM_001034236	-	10483631	10502446	10484049	10502354	9	10483631,10484790,10487264,10487640,10490060,10492094,10492541,10498776,10502229,	10484142,10484954,10487316,10487704,10490117,10492169,10492590,10498832,10502446,	0	CENPH	cmpl	cmpl	0,1,0,2,2,2,1,2,0,	CNVR_214	10328272	10500984	1	1			1		Gain	172713	Has_gene
20																CNVR_215	22209505	22213574	2	2	2				Loss	4070	Non_gene
20	11	NM_001099057	+	22986547	23096396	22986563	23096031	10	22986547,23019886,23026899,23030074,23042658,23066617,23075331,23081895,23093713,23095909,	22986618,23020009,23027030,23030184,23042719,23066802,23075499,23082557,23093806,23096396,	0	ANKRD55	cmpl	cmpl	0,1,1,0,2,0,2,2,1,1,	CNVR_216	22940301	22996991	1	1	1				Loss	56691	Has_gene
20																CNVR_217	29711188	29779527	1	1	1				Loss	68340	Non_gene
20																CNVR_218	46005764	46068249	1	1	1				Loss	62486	Non_gene
20																CNVR_219	60069895	61363846	2	2	1		1		Mixed	1293952	Non_gene
20																CNVR_220	61980304	62121001	2	2	2				Loss	140698	Non_gene
20																CNVR_221	68371234	68409410	1	1	1				Loss	38177	Non_gene
21																CNVR_222	29987	371968	2	2			1	1	Gain	341982	Non_gene
21																CNVR_223	3685123	3820824	3	3	3				Loss	135702	Non_gene
21																CNVR_224	13309827	13343949	1	1	1				Loss	34123	Non_gene
21	735	NM_001102069	-	19678763	19771221	19679922	19680909	3	19678763,19719899,19771175,	19681056,19719978,19771221,	0	LOC522763	cmpl	cmpl	0,-1,-1,	CNVR_225	19657415	19765895	10	10	10				Loss	108481	Has_gene
21	735	NM_001101956	-	19715944	19720349	19716532	19717477	3	19715944,19719899,19720305,	19717572,19719978,19720349,	0	LOC512440	cmpl	cmpl	0,-1,-1,	CNVR_225	19657415	19765895	10	10	10				Loss	108481	Has_gene
21	735	NM_001103302	-	19743031	19750627	19744424	19745299	3	19743031,19745178,19750580,	19745178,19745490,19750627,	0	LOC618633	cmpl	cmpl	2,0,-1,	CNVR_225	19657415	19765895	10	10	10				Loss	108481	Has_gene
21	735	NM_001101279	-	19763823	19771209	19765038	19765947	2	19763823,19771175,	19766027,19771209,	0	LOC781494	cmpl	cmpl	0,-1,	CNVR_225	19657415	19765895	10	10	10				Loss	108481	Has_gene
21	807	NM_001098948	+	29153368	29166386	29153406	29166054	9	29153368,29154940,29156299,29159915,29160246,29160937,29161419,29163357,29165995,	29153488,29155088,29156378,29159962,29160349,29161017,29161495,29163451,29166386,	0	SNRPA1	cmpl	cmpl	0,1,2,0,2,0,2,0,1,	CNVR_226	29124387	29231528	1	1			1		Gain	107142	Has_gene
21																CNVR_227	37466037	39181843	2	2	1		1		Mixed	1715807	Non_gene
21	965	NR_030948	+	49839320	49839399	49839399	49839399	1	49839320,	49839399,	0	MIR2365	unk	unk	-1,	CNVR_228	49609843	54445195	12	10	10	1	1		Mixed	4835353	Has_gene
21	15	NM_001081610	+	51329039	51648266	51630977	51647896	4	51329039,51490152,51630957,51647883,	51329187,51490329,51632362,51648266,	0	LRFN5	cmpl	cmpl	-1,-1,0,2,	CNVR_228	49609843	54445195	12	10	10	1	1		Mixed	4835353	Has_gene
21	999	NM_001076546	-	54270069	54272948	54270272	54272729	1	54270069,	54272948,	0	FSCB	cmpl	cmpl	0,	CNVR_228	49609843	54445195	12	10	10	1	1		Mixed	4835353	Has_gene
21																CNVR_229	56957780	56964719	2	2	2				Loss	6940	Non_gene
22																CNVR_230	9129405	9424056	1	1		1			Loss	294652	Non_gene
22	105	NM_001034639	+	33859719	34134867	33859722	34133892	11	33859719,33928604,34000023,34000804,34006211,34007942,34015630,34027236,34029749,34112089,34133776,	33859806,33928746,34000123,34000895,34006364,34008032,34015727,34027398,34029892,34112210,34134867,	0	SUCLG2	cmpl	cmpl	0,0,1,2,0,0,0,1,1,0,1,	CNVR_231	33978776	34051582	1	1	1				Loss	72807	Has_gene
22	958	NM_001014862	+	48945146	48947322	48945581	48947209	4	48945146,48945573,48945914,48946852,	48945182,48945618,48945979,48947322,	0	RPL29	cmpl	cmpl	-1,0,1,0,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	958	NM_001077115	-	48948306	48953164	48948392	48952706	14	48948306,48948640,48948801,48949460,48949612,48949880,48950015,48950435,48950592,48950770,48951105,48951729,48952612,48953108,	48948557,48948701,48948881,48949529,48949757,48949930,48950089,48950492,48950682,48950847,48951200,48951794,48952728,48953164,	0	ACY1	cmpl	cmpl	0,2,0,0,2,0,1,1,1,2,0,1,0,-1,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	958	NM_001105441	+	48962167	48965813	48962722	48964932	3	48962167,48964149,48964752,	48962933,48964391,48965813,	0	ABHD14B	cmpl	cmpl	0,1,0,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	958	NM_001075283	+	48966894	48976851	48973021	48976249	13	48966894,48972957,48973329,48973463,48973716,48974030,48974290,48974668,48974896,48975016,48975206,48975356,48975960,	48966983,48973102,48973353,48973496,48973833,48974162,48974419,48974743,48974941,48975080,48975259,48975526,48976851,	0	PCBP4	cmpl	cmpl	-1,0,0,0,0,0,0,0,0,0,1,0,2,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	958	NM_001101238	-	48976804	48978925	48977576	48978668	2	48976804,48978798,	48978693,48978925,	0	GPR62	cmpl	cmpl	0,-1,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	958	NM_001102273	+	48990298	48998195	48990341	48998118	15	48990298,48990699,48993858,48994354,48994504,48994832,48995590,48995797,48996253,48996438,48996658,48996936,48997163,48997834,48998024,	48990428,48990782,48993968,48994422,48994546,48994959,48995715,48995890,48996354,48996573,48996721,48997082,48997243,48997908,48998195,	0	RRP9	cmpl	cmpl	0,0,2,1,0,0,1,0,0,2,2,2,1,0,2,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	958	NM_001075773	+	49003338	49006037	49003418	49006026	4	49003338,49003606,49003862,49005579,	49003421,49003723,49003925,49006037,	0	IQCF1	cmpl	cmpl	0,0,0,0,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	958	NM_001077060	+	49011888	49013784	49011943	49013772	2	49011888,49013326,	49011947,49013784,	0	IQCF5	cmpl	cmpl	0,1,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	959	NM_001077944	-	49024698	49026210	49024758	49026178	3	49024698,49025896,49026160,	49025145,49025983,49026210,	0	IQCF2	cmpl	cmpl	0,0,0,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	959	NM_001105512	-	49048873	49052860	49048888	49052523	4	49048873,49052455,49052476,49052743,	49049356,49052476,49052563,49052860,	0	LOC100125949	cmpl	cmpl	0,0,0,-1,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	959	NM_001205866	-	49118896	49127374	49118896	49127374	5	49118896,49119196,49121047,49123609,49126924,	49118970,49119377,49122123,49124447,49127374,	0	GRM2	cmpl	cmpl	1,0,1,0,0,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	119	NM_001038169	-	49131856	49161933	49132156	49158590	7	49131856,49135740,49148530,49158332,49158735,49160969,49161797,	49132449,49135909,49148752,49158624,49158894,49161043,49161933,	0	TEX264	cmpl	cmpl	1,0,0,0,-1,-1,-1,	CNVR_232	48907762	49184065	1	1			1		Gain	276304	Has_gene
22	15	NR_003096	-	56618559	56832975	56832975	56832975	19	56618559,56619534,56623924,56624818,56632485,56634906,56643478,56644594,56648417,56653068,56654950,56728482,56740165,56745838,56754335,56756277,56775544,56811705,56832915,	56618629,56619624,56624036,56624855,56632624,56634957,56643556,56645099,56648454,56653150,56655165,56728933,56740365,56745977,56754505,56756505,56775626,56811798,56832975,	0	PPARG-TSEN2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,	CNVR_233	56788186	56811695	1	1	1				Loss	23510	Has_gene
23																CNVR_234	591944	713131	1	1	1				Loss	121188	Non_gene
23	774	NM_001192244	+	24843145	24882880	24843242	24882717	11	24843145,24845606,24850601,24855109,24856396,24861673,24865701,24868054,24868600,24880863,24882645,	24843305,24845828,24850889,24855259,24856589,24861894,24865842,24868268,24868748,24881074,24882880,	0	EFHC1	cmpl	cmpl	0,0,0,0,0,1,0,0,1,2,0,	CNVR_235	24836032	24892466	1	1			1		Gain	56435	Has_gene
23	780	NM_001012681	-	25583725	25589185	25583742	25589147	5	25583725,25583797,25583814,25584662,25589065,	25583796,25583809,25584219,25584911,25589185,	0	BOLA-DQA2	cmpl	cmpl	0,0,0,1,0,	CNVR_236	25574900	25730370	56	56	53		1	2	Mixed	155471	Has_gene
23	780	NM_001012676	+	25607506	25620857	25607584	25620339	5	25607506,25609389,25617018,25617670,25620325,	25607693,25609659,25617300,25617781,25620857,	0	BOLA-DQB	cmpl	cmpl	0,1,1,1,1,	CNVR_236	25574900	25730370	56	56	53		1	2	Mixed	155471	Has_gene
23	780	NM_001012675	-	25636851	25643877	25637347	25643813	5	25636851,25637327,25637739,25640078,25643731,	25637156,25637502,25638021,25640327,25643877,	0	BOLA-DQA5	cmpl	cmpl	-1,1,1,1,0,	CNVR_236	25574900	25730370	56	56	53		1	2	Mixed	155471	Has_gene
23	780	NM_001034668	+	25672686	25680507	25672737	25680159	5	25672686,25674091,25678287,25679068,25680145,	25672846,25674361,25678569,25679179,25680507,	0	BLA-DQB	cmpl	cmpl	0,1,1,1,1,	CNVR_236	25574900	25730370	56	56	53		1	2	Mixed	155471	Has_gene
23	781	NM_001319889	-	25691258	25695296	25691726	25695249	5	25691258,25691707,25692122,25692851,25695167,	25691556,25691881,25692404,25693100,25695296,	0	LOC100848815	cmpl	cmpl	-1,1,1,1,0,	CNVR_236	25574900	25730370	56	56	53		1	2	Mixed	155471	Has_gene
23	781	NM_001012680	+	25723735	25734819	25723778	25734471	9	25723735,25730094,25730315,25730339,25732535,25733560,25734149,25734457,25734756,	25723878,25730310,25730334,25730364,25732817,25733671,25734173,25734747,25734819,	0	BOLA-DRB3	cmpl	cmpl	0,1,0,0,1,1,1,1,-1,	CNVR_236	25574900	25730370	56	56	53		1	2	Mixed	155471	Has_gene
23																CNVR_237	25929681	26556968	5	5	5				Loss	627288	Non_gene
23																CNVR_238	26634448	26883703	6	6	6				Loss	249256	Non_gene
23	794	NM_001083442	+	27480849	27494223	27480856	27494110	21	27480849,27482768,27483290,27483501,27484858,27485041,27485329,27486780,27486948,27487313,27487637,27488198,27488545,27491820,27492156,27492362,27492577,27492872,27493047,27493259,27493988,	27480893,27482817,27483364,27483580,27484958,27485167,27485390,27486865,27487032,27487549,27487737,27488291,27488648,27492071,27492251,27492466,27492651,27492943,27493142,27493344,27494223,	0	SLC44A4	cmpl	cmpl	0,1,2,1,2,0,0,1,2,2,1,2,2,0,2,1,0,2,1,0,1,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	794	NM_001083642	+	27494529	27498491	27494633	27497986	6	27494529,27495222,27496113,27497063,27497423,27497759,	27494792,27495415,27496376,27497246,27497646,27498491,	0	NEU1	cmpl	cmpl	0,0,1,0,0,1,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	794	NM_203322	-	27520316	27522790	27520653	27522579	1	27520316,	27522790,	0	HSPA1A	cmpl	cmpl	0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	99	NM_001167895	+	27523224	27527208	27524939	27526865	2	27523224,27524926,	27523265,27527208,	0	HSPA1L	cmpl	cmpl	-1,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001101177	+	27528401	27533359	27528602	27533018	5	27528401,27529205,27532580,27532723,27532892,	27528605,27529273,27532611,27532783,27533359,	0	LSM2	cmpl	cmpl	0,0,2,0,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001075206	+	27546398	27555715	27546890	27555322	17	27546398,27546875,27547446,27548226,27548932,27549504,27549814,27551737,27552124,27552592,27553252,27553504,27553759,27554164,27554543,27554871,27555148,	27546589,27547124,27547728,27548323,27549043,27549700,27549984,27551850,27552241,27552778,27553385,27553657,27553852,27554466,27554683,27555046,27555715,	0	VWA7	cmpl	cmpl	-1,0,0,0,1,1,2,1,0,0,0,1,1,1,0,2,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001082467	-	27555735	27558048	27556265	27557792	5	27555735,27556449,27556718,27557310,27557678,	27556361,27556539,27556814,27557451,27558048,	0	SAPCD1	cmpl	cmpl	0,0,0,0,0,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
23	795	NM_001205499	-	27558175	27578112	27558313	27571478	25	27558175,27558647,27558874,27559194,27559532,27559958,27560515,27560747,27561152,27561464,27561778,27562048,27562420,27564297,27564476,27567547,27568351,27568759,27569050,27569342,27570169,27570416,27570946,27571340,27578061,	27558425,27558721,27559012,27559338,27559610,27560108,27560642,27560937,27561240,27561545,27561888,27562121,27562549,27564360,27564615,27567593,27568434,27568795,27569160,27569464,27570232,27570497,27571070,27571491,27578112,	0	MSH5	cmpl	cmpl	2,0,0,0,0,0,2,1,0,0,1,0,0,0,2,1,2,2,0,1,1,1,0,0,-1,	CNVR_239	27494111	27795168	1	1			1		Gain	301058	Has_gene
