name2	Frequency	ID	Chr	CNVR_Start	CNVR_End
SEPTIN5	13	CNVR_697	17	71355374	73155293
SERPINC1	2	CNVR_654	16	55212092	55344755
SERPIND1	6	CNVR_697	17	71355374	73155293
SERPINE2	1	CNVR_102	2	112037722	112088042
SFXN3	2	CNVR_898	26	21840164	21919481
SH3GL2	2	CNVR_341	8	26576536	26663386
SHARPIN	1	CNVR_562	14	330256	1044777
SHBG	3	CNVR_740	19	26942729	27421507
SIAH1	1	CNVR_704	18	16771749	16803994
SIGIRR	2	CNVR_954	29	48646742	51072873
SIRPB1	5	CNVR_552	13	53444123	53526707
SIRT1	7	CNVR_931	28	24340626	25229809
SIVA1	10	CNVR_823	21	68643064	69808854
SKA2	1	CNVR_727	19	9887071	10148283
SLBP	2	CNVR_296	6	116669816	117767753
SLC16A1	10	CNVR_118	3	30350337	30396757
SLC16A7	6	CNVR_212	5	51397786	55263686
SLC17A9	9	CNVR_554	13	54341978	54892952
SLC22A18	1	CNVR_954	29	48646742	51072873
SLC25A1	7	CNVR_697	17	71355374	73155293
SLC25A12	4	CNVR_71	2	24673731	25019765
SLC25A16	2	CNVR_931	28	24340626	25229809
SLC25A22	3	CNVR_954	29	48646742	51072873
SLC27A5	1	CNVR_721	18	65609903	65814370
SLC2A4	3	CNVR_740	19	26942729	27421507
SLC2A6	9	CNVR_489	11	103219634	106640039
SLC30A6	2	CNVR_463	11	14734237	15290934
SLC35A3	3	CNVR_123	3	42917941	43378710
SLC35G6	1	CNVR_740	19	26942729	27421507
SLC39A4	3	CNVR_562	14	330256	1044777
SLC41A1	1	CNVR_631	16	3498548	3604825
SLC44A4	1	CNVR_848	23	27494111	27795168
SLC44A5	1	CNVR_134	3	69516299	74015041
SLC4A10	3	CNVR_79	2	34588581	34703310
SLC4A11	1	CNVR_550	13	51842153	52109473
SLC52A2	4	CNVR_562	14	330256	1044777
SLC5A4	1	CNVR_696	17	70645226	70984463
SLC6A18	11	CNVR_800	20	70604423	71835589
SLC7A4	6	CNVR_697	17	71355374	73155293
SLC7A5	1	CNVR_700	18	13303377	13371617
SLC9A3	6	CNVR_800	20	70604423	71835589
SLC9A3R2	4	CNVR_879	25	208098	1769456
SLCO4A1	4	CNVR_554	13	54341978	54892952
SLIT2	1	CNVR_259	6	39652421	39825526
SMG1	4	CNVR_884	25	16449087	16538323
SMIM1	1	CNVR_652	16	49148097	49674031
SMPD4	6	CNVR_697	17	71355374	73155293
SNAI3	1	CNVR_701	18	13665368	14078470
SNAP29	7	CNVR_697	17	71355374	73155293
SNCA	1	CNVR_250	6	30915027	35042532
SND1	1	CNVR_186	4	92050350	92129716
SNRPA1	1	CNVR_810	21	29124387	29231528
SNRPD3	2	CNVR_697	17	71355374	73155293
SNX8	2	CNVR_889	25	40583579	42056885
SNX9	4	CNVR_408	9	94501675	94536565
SOAT1	18	CNVR_658	16	60525984	60807765
SON	5	CNVR_1	1	1556392	2086121
SORCS1	3	CNVR_901	26	27737887	27804094
SORCS3	4	CNVR_900	26	25470807	25532406
SOX15	3	CNVR_740	19	26942729	27421507
SPACA7	1	CNVR_531	12	86064733	86688013
SPAG9	6	CNVR_744	19	35683912	35735962
SPAST	2	CNVR_463	11	14734237	15290934
SPATA22	1	CNVR_739	19	24160587	24200990
SPCS1	4	CNVR_833	22	48156339	48290928
SPECC1L	1	CNVR_697	17	71355374	73155293
SPEM1	1	CNVR_740	19	26942729	27421507
SPOCK1	5	CNVR_323	7	48637966	48666251
SPON2	3	CNVR_296	6	116669816	117767753
SPSB3	6	CNVR_879	25	208098	1769456
SREBF1	2	CNVR_743	19	34590070	34636180
SRFBP1	1	CNVR_315	7	31773528	34133530
SRGAP1	1	CNVR_209	5	49769854	49803392
SRMS	1	CNVR_553	13	53954346	54135002
SRSF11	1	CNVR_135	3	74880847	75012952
SSB	2	CNVR_74	2	26533881	26616402
SSNA1	7	CNVR_489	11	103219634	106640039
ST8SIA1	1	CNVR_216	5	87897883	87923946
STARD3NL	1	CNVR_166	4	50042121	50170138
STK25	2	CNVR_145	3	119893611	120957517
STK39	21	CNVR_75	2	27318294	27979992
STMN3	1	CNVR_553	13	53954346	54135002
STOX1	2	CNVR_931	28	24340626	25229809
STUB1	5	CNVR_879	25	208098	1769456
STYX	4	CNVR_421	10	11354552	11544918
SUCLG2	2	CNVR_831	22	33968386	34051582
SURF4	15	CNVR_489	11	103219634	106640039
SURF6	14	CNVR_489	11	103219634	106640039
SUSD2	1	CNVR_697	17	71355374	73155293
SV2A	1	CNVR_116	3	20706978	20756370
SYCE3	2	CNVR_235	5	118094837	120071585
SYDE2	2	CNVR_129	3	58919048	58938248
SYNGR3	4	CNVR_879	25	208098	1769456
SYT1	2	CNVR_198	5	7739220	8971047
TACC3	2	CNVR_296	6	116669816	117767753
TADA2A	1	CNVR_732	19	13678370	13749514
TAF13	1	CNVR_121	3	34307747	34387819
TAF9	1	CNVR_764	20	10328272	10500984
TAFA5	7	CNVR_235	5	118094837	120071585
TALDO1	3	CNVR_954	29	48646742	51072873
TANC2	3	CNVR_749	19	47402508	47741795
TANGO2	25	CNVR_697	17	71355374	73155293
TARP	1	CNVR_166	4	50042121	50170138
TBC1D12	7	CNVR_896	26	15995830	16012895
TBC1D22A	2	CNVR_234	5	117061847	117365223
TBC1D5	4	CNVR_59	1	154336232	154445682
TBC1D7	4	CNVR_858	23	43199690	43271085
TBCA	1	CNVR_418	10	8707331	8842897
TBCE	1	CNVR_925	28	7978983	8204918
TBL3	4	CNVR_879	25	208098	1769456
TC2N	1	CNVR_819	21	56486641	56528040
TCAIM	1	CNVR_827	22	16209409	16304198
TCEA1	2	CNVR_566	14	21980847	22027926
TECRL	9	CNVR_280	6	79138335	80077784
TEFM	1	CNVR_736	19	18012136	18118339
TEKT3	3	CNVR_742	19	32754596	32871828
TEKT4	10	CNVR_879	25	208098	1769456
TENM3	1	CNVR_912	27	9173141	13392895
TERT	5	CNVR_800	20	70604423	71835589
TESMIN	3	CNVR_951	29	46047863	46178866
TEX14	1	CNVR_726	19	9613564	9753707
TEX264	1	CNVR_834	22	48907762	49184065
TFR2	1	CNVR_886	25	35847022	36012574
TH	2	CNVR_954	29	48646742	51072873
THAP4	2	CNVR_145	3	119893611	120957517
THAP7	6	CNVR_697	17	71355374	73155293
THEMIS	3	CNVR_395	9	65885583	66036771
TIMM9	1	CNVR_449	10	70597940	70702717
TIPIN	2	CNVR_422	10	13219798	13290512
TIPRL	1	CNVR_111	3	397758	454705
TLK2	1	CNVR_748	19	46862760	47005169
TLL1	1	CNVR_668	17	737443	2766673
TM7SF2	1	CNVR_949	29	43306962	43329844
TMC4	1	CNVR_719	18	63175100	63239673
TMCO3	1	CNVR_531	12	86064733	86688013
TMED2	1	CNVR_688	17	52077181	52109735
TMEFF2	2	CNVR_97	2	80657530	84228252
TMEM102	1	CNVR_740	19	26942729	27421507
TMEM129	2	CNVR_296	6	116669816	117767753
TMEM141	16	CNVR_489	11	103219634	106640039
TMEM170A	1	CNVR_698	18	2776211	2824948
TMEM175	4	CNVR_296	6	116669816	117767753
TMEM184A	5	CNVR_889	25	40583579	42056885
TMEM204	5	CNVR_879	25	208098	1769456
TMEM256	1	CNVR_740	19	26942729	27421507
TMEM50B	1	CNVR_1	1	1556392	2086121
TMEM69	3	CNVR_140	3	100277178	100601230
TMEM80	2	CNVR_954	29	48646742	51072873
TMEM8A	2	CNVR_879	25	208098	1769456
TMEM9	1	CNVR_665	16	79672105	79791892
TMEM95	1	CNVR_740	19	26942729	27421507
TMF1	2	CNVR_830	22	32483637	32513622
TNF	1	CNVR_848	23	27494111	27795168
TNFRSF6B	1	CNVR_553	13	53954346	54135002
TNFSF12	1	CNVR_740	19	26942729	27421507
TNFSF13	1	CNVR_740	19	26942729	27421507
TNN	1	CNVR_655	16	56366468	56381192
TNNI2	4	CNVR_954	29	48646742	51072873
TNNI3K	1	CNVR_134	3	69516299	74015041
TNNT3	3	CNVR_954	29	48646742	51072873
TNPO1	1	CNVR_762	20	8742285	8771290
TOLLIP	3	CNVR_954	29	48646742	51072873
TOM1L2	2	CNVR_743	19	34590070	34636180
TONSL	3	CNVR_562	14	330256	1044777
TOP3B	4	CNVR_697	17	71355374	73155293
TOPAZ1	1	CNVR_827	22	16209409	16304198
TOX	3	CNVR_567	14	25111427	25127840
TP53	3	CNVR_740	19	26942729	27421507
TPD52L2	1	CNVR_553	13	53954346	54135002
TPMT	1	CNVR_857	23	39432260	39464065
TPPP	4	CNVR_800	20	70604423	71835589
TPRA1	3	CNVR_838	22	59789766	60710593
TPRG1L	2	CNVR_652	16	49148097	49674031
TPRN	7	CNVR_489	11	103219634	106640039
TPSB2	6	CNVR_879	25	208098	1769456
TRABD	2	CNVR_235	5	118094837	120071585
TRAF7	3	CNVR_879	25	208098	1769456
TRAPPC2L	1	CNVR_701	18	13665368	14078470
TRIM28	1	CNVR_721	18	65609903	65814370
TRIM33	1	CNVR_117	3	28845503	28971745
TRIM37	1	CNVR_727	19	9887071	10148283
TRIM38	4	CNVR_855	23	31580954	31945721
TRIML1	1	CNVR_913	27	16390789	19160261
TRIP4	1	CNVR_441	10	45411930	45807766
TRMT13	3	CNVR_123	3	42917941	43378710
TRPC2	1	CNVR_612	15	51514220	51644699
TSC22D4	1	CNVR_887	25	36067948	36088574
TSEN34	1	CNVR_719	18	63175100	63239673
TSNARE1	1	CNVR_564	14	2001936	2435470
TSPAN32	2	CNVR_954	29	48646742	51072873
TSPAN4	3	CNVR_954	29	48646742	51072873
TSPAN5	1	CNVR_247	6	25987389	26013592
TSPO	1	CNVR_229	5	113908560	113929923
TSR3	6	CNVR_879	25	208098	1769456
TSSC4	3	CNVR_954	29	48646742	51072873
TSSK1B	6	CNVR_697	17	71355374	73155293
TSTA3	1	CNVR_563	14	1082140	1286160
TTC17	1	CNVR_623	15	73422749	73494231
TTC27	1	CNVR_463	11	14734237	15290934
TTC29	2	CNVR_674	17	11566347	11716513
TTC33	2	CNVR_779	20	33614197	33711013
TTI1	1	CNVR_559	13	66830214	66869864
TTI2	1	CNVR_916	27	27374693	32180839
TTLL9	1	CNVR_557	13	61361508	61444179
TUBA3E	6	CNVR_697	17	71355374	73155293
TUBB1	1	CNVR_555	13	57367650	57558958
TUBB4B	7	CNVR_489	11	103219634	106640039
TUBD1	1	CNVR_729	19	10819756	11045264
TUBGCP3	1	CNVR_531	12	86064733	86688013
TUSC3	1	CNVR_914	27	20207643	23270710
TXNRD2	24	CNVR_697	17	71355374	73155293
TXNRD3	1	CNVR_838	22	59789766	60710593
TYW3	1	CNVR_134	3	69516299	74015041
UBA3	2	CNVR_830	22	32483637	32513622
UBAC1	2	CNVR_489	11	103219634	106640039
UBD	1	CNVR_852	23	29108839	29325564
UBE2I	6	CNVR_879	25	208098	1769456
UBE2J1	1	CNVR_393	9	60765441	60813474
UBE2K	1	CNVR_269	6	58726504	59015036
UBE2L3	5	CNVR_697	17	71355374	73155293
UBE2M	5	CNVR_721	18	65609903	65814370
UBOX5	1	CNVR_550	13	51842153	52109473
UFD1	12	CNVR_697	17	71355374	73155293
UGT2B10	45	CNVR_285	6	84203997	84480999
UHRF1BP1L	1	CNVR_215	5	64116108	64230589
UHRF2	1	CNVR_347	8	38363220	38420499
UIMC1	1	CNVR_318	7	38226065	38417700
UNC13C	6	CNVR_446	10	55628092	55725724
UNC5D	1	CNVR_916	27	27374693	32180839
UNCX	4	CNVR_889	25	40583579	42056885
UPB1	2	CNVR_697	17	71355374	73155293
UPK2	1	CNVR_600	15	29345173	29458564
USP15	6	CNVR_211	5	50956526	51204033
USP3	1	CNVR_442	10	46490485	46540291
USP33	1	CNVR_130	3	66958835	67092920
USP45	1	CNVR_388	9	50321700	50390151
USP6NL	2	CNVR_536	13	12471939	12748454
UTRN	1	CNVR_403	9	81847682	81895098
VCL	1	CNVR_933	28	29872623	30439777
VPREB1	4	CNVR_697	17	71355374	73155293
VPS13D	1	CNVR_650	16	41147381	41217175
VPS28	3	CNVR_562	14	330256	1044777
VPS35	1	CNVR_702	18	14969884	15157858
VPS35L	1	CNVR_885	25	17246991	17275840
VPS50	1	CNVR_153	4	10554466	10785247
VPS51	1	CNVR_949	29	43306962	43329844
VPS54	3	CNVR_484	11	62354153	62437950
VSTM2A	5	CNVR_146	4	190991	4229759
VSTM2L	1	CNVR_559	13	66830214	66869864
VTA1	1	CNVR_401	9	79635272	79745361
VTI1A	1	CNVR_904	26	32977874	33046991
VWA7	1	CNVR_848	23	27494111	27795168
WASHC1	1	CNVR_226	5	106990076	107114180
WC-7	11	CNVR_222	5	101977430	102029541
WC1	2	CNVR_224	5	102630827	103186163
WC1-8	5	CNVR_224	5	102630827	103186163
WC1.3	1	CNVR_224	5	102630827	103186163
WDFY1	1	CNVR_102	2	112037722	112088042
WDR12	1	CNVR_98	2	91199177	91282400
WDR24	5	CNVR_879	25	208098	1769456
WDR26	1	CNVR_645	16	27526973	27568525
WDR5	3	CNVR_489	11	103219634	106640039
WDR70	1	CNVR_781	20	36817457	37273408
WFIKKN1	4	CNVR_879	25	208098	1769456
WIPI1	1	CNVR_755	19	61701944	61756520
WRAP53	3	CNVR_740	19	26942729	27421507
WRAP73	2	CNVR_652	16	49148097	49674031
WSB2	7	CNVR_691	17	57083149	57194642
XBP1	2	CNVR_695	17	68015202	68055218
XRN1	5	CNVR_55	1	126520577	126747762
XRN2	2	CNVR_546	13	40624961	40688852
YBX2	3	CNVR_740	19	26942729	27421507
YDJC	5	CNVR_697	17	71355374	73155293
YIPF7	3	CNVR_270	6	61752222	66011429
YPEL1	6	CNVR_697	17	71355374	73155293
YTHDF1	4	CNVR_554	13	54341978	54892952
ZBTB37	2	CNVR_654	16	55212092	55344755
ZBTB4	1	CNVR_740	19	26942729	27421507
ZBTB46	1	CNVR_553	13	53954346	54135002
ZBTB7A	1	CNVR_302	7	19895604	19964975
ZC3H15	4	CNVR_67	2	9813911	13382039
ZCCHC8	1	CNVR_689	17	52872065	53069851
ZEB1	1	CNVR_544	13	33798170	33834273
ZFAND2A	3	CNVR_889	25	40583579	42056885
ZGPAT	1	CNVR_553	13	53954346	54135002
ZMAT3	1	CNVR_42	1	88012422	88278205
ZMIZ2	1	CNVR_181	4	76717317	76815010
ZNF280B	1	CNVR_696	17	70645226	70984463
ZNF410	1	CNVR_452	10	85258477	85290340
ZNF609	1	CNVR_441	10	45411930	45807766
ZNF644	7	CNVR_125	3	52255164	52399331
ZNF74	6	CNVR_697	17	71355374	73155293
ZNF804B	39	CNVR_176	4	73129045	73288742
ZNHIT2	1	CNVR_949	29	43306962	43329844
ZNRF2	2	CNVR_172	4	65991776	66576959
ZP4	2	CNVR_927	28	9798692	12499570
ZPBP	3	CNVR_147	4	5815841	5868189
ZZZ3	1	CNVR_130	3	66958835	67092920
