Chr	bin	name	strand	Start	End	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames	ID	i.Start	i.End	Frequency	n_Sample	0	1	3	4	Type	Length	Check_gene
19	977	NR_162216	+	51399359	51399443	51399443	51399443	1	51399359,	51399443,	0	MIR10179	unk	unk	-1,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	977	NM_001078084	+	51416678	51422719	51416898	51420048	11	51416678,51417770,51418388,51418983,51419546,51419828,51420720,51421249,51421847,51422141,51422317,	51417135,51417879,51418439,51419068,51419629,51420644,51420809,51421395,51421885,51422217,51422719,	0	DUS1L	cmpl	cmpl	0,0,1,2,0,2,-1,-1,-1,-1,-1,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	977	NM_001102094	-	51422919	51427197	51423311	51427197	13	51422919,51423468,51423673,51423893,51424059,51424273,51424576,51425099,51425340,51425504,51425748,51426360,51427098,	51423386,51423603,51423811,51423974,51424165,51424368,51424662,51425160,51425418,51425640,51425913,51426542,51427197,	0	GPS1	cmpl	incmpl	0,0,0,0,2,0,1,0,0,2,2,0,0,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	977	NM_001075891	+	51466697	51469340	51466751	51468519	8	51466697,51466846,51467426,51467703,51467822,51468022,51468178,51468415,	51466803,51466944,51467581,51467746,51467922,51468087,51468296,51469340,	0	DCXR	cmpl	cmpl	0,1,0,2,0,1,0,1,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	977	NM_001099179	-	51470005	51471808	51470392	51471808	6	51470005,51470369,51470655,51471220,51471426,51471735,	51470046,51470523,51470815,51471283,51471544,51471808,	0	RAC3	cmpl	incmpl	-1,1,0,0,2,1,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	977	NM_001191278	-	51478675	51494102	51479109	51493635	17	51478675,51479547,51487475,51488081,51488267,51488765,51488922,51489114,51489272,51489861,51490229,51490634,51491628,51491976,51492419,51492871,51493415,	51479306,51479699,51487557,51488174,51488360,51488836,51489034,51489192,51489408,51489939,51490288,51490747,51491757,51492155,51492490,51492933,51494102,	0	LRRC45	cmpl	cmpl	1,2,0,0,0,1,0,0,2,2,0,1,1,2,0,1,0,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	977	NM_001114527	+	51494261	51497888	51494287	51497430	5	51494261,51496656,51496906,51497238,51497415,	51494317,51496708,51496960,51497327,51497888,	0	CENPX	cmpl	cmpl	0,0,1,1,0,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	122	NM_001104980	-	51499064	51528835	51499147	51528822	13	51499064,51499243,51499495,51499795,51503220,51503790,51504275,51504714,51505005,51523314,51524711,51527772,51528720,	51499161,51499419,51499565,51499847,51503273,51503853,51504342,51504796,51505095,51523416,51524826,51527828,51528835,	0	ASPSCR1	cmpl	cmpl	1,2,1,0,1,1,0,2,2,0,2,0,0,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NR_031285	+	51516010	51516089	51516089	51516089	1	51516010,	51516089,	0	MIR2346	unk	unk	-1,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NM_001076948	+	51562313	51565450	51562409	51563333	1	51562313,	51565450,	0	MYADML2	cmpl	cmpl	0,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NM_001014957	+	51567327	51571991	51567840	51571346	8	51567327,51567794,51568148,51568978,51569408,51569940,51570185,51571180,	51567370,51567907,51568219,51569158,51569630,51570033,51570349,51571991,	0	PYCR1	cmpl	cmpl	-1,0,1,0,0,0,0,2,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NM_001098980	+	51576529	51582102	51580509	51581094	4	51576529,51576542,51580481,51580641,	51576533,51576751,51580545,51582102,	0	MAFG	cmpl	cmpl	-1,-1,0,0,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NM_001075217	+	51585608	51591804	51585614	51591313	10	51585608,51585777,51586000,51587790,51587958,51589093,51589263,51589632,51589896,51591114,	51585707,51585915,51586105,51587861,51588031,51589192,51589500,51589713,51590003,51591804,	0	SIRT7	cmpl	cmpl	0,0,0,0,2,0,0,0,0,2,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NM_001035089	+	51592127	51599282	51592162	51598654	13	51592127,51594031,51594697,51595116,51595844,51596067,51596798,51597202,51597523,51597791,51598022,51598368,51598542,	51592251,51594120,51594859,51595183,51595929,51596112,51596937,51597285,51597601,51597857,51598088,51598457,51599282,	0	PCYT2	cmpl	cmpl	0,2,1,1,2,0,0,1,0,0,0,0,2,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NR_031288	+	51593972	51594031	51594031	51594031	1	51593972,	51594031,	0	MIR2347	unk	unk	-1,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NM_173944	-	51601520	51601969	51601520	51601969	2	51601520,51601726,	51601646,51601969,	0	NPB	cmpl	cmpl	0,0,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NM_001113724	-	51604149	51609338	51604351	51608931	2	51604149,51608822,	51604497,51609338,	0	ANAPC11	cmpl	cmpl	1,0,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NM_001035417	+	51609698	51613483	51609717	51613196	6	51609698,51610430,51612047,51612746,51612909,51613181,	51609954,51610562,51612195,51612810,51613087,51613483,	0	ALYREF	cmpl	cmpl	0,0,0,1,2,0,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	978	NM_176650	+	51633693	51637709	51635286	51636546	6	51633693,51635259,51635577,51636007,51636164,51636346,	51633740,51635476,51635661,51636084,51636228,51637709,	0	ARHGDIA	cmpl	cmpl	-1,0,1,1,0,1,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	979	NM_174135	+	51643809	51653754	51643814	51652914	12	51643809,51645046,51646608,51646876,51650612,51650889,51651199,51651518,51651722,51651989,51652833,51653604,	51643965,51645253,51646742,51647014,51650717,51651015,51651400,51651639,51651904,51652076,51653543,51653754,	0	P4HB	cmpl	cmpl	0,1,1,0,0,0,0,0,1,0,0,-1,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	979	NM_001206265	+	51658310	51659510	51658451	51659277	3	51658310,51658720,51659153,	51658641,51658871,51659510,	0	PPP1R27	cmpl	cmpl	0,1,2,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	979	NM_001109794	+	51665457	51667846	51665823	51667007	5	51665457,51665775,51665913,51666656,51666942,	51665510,51665831,51666032,51666758,51667846,	0	MCRIP1	cmpl	cmpl	-1,0,2,1,1,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	979	NM_001192414	-	51673180	51677407	51673466	51677365	13	51673180,51674009,51674121,51674397,51674810,51675180,51675325,51675584,51675824,51676027,51676231,51677099,51677305,	51673688,51674051,51674260,51674486,51674880,51675241,51675485,51675741,51675931,51676149,51676339,51677202,51677407,	0	GCGR	cmpl	cmpl	0,0,2,0,2,1,0,2,0,1,1,0,0,	CNVR_650	51370101	51720852	3	3		2	1		Mixed	350752	Has_gene
19	988	NR_162194	-	52855360	52855441	52855441	52855441	1	52855360,	52855441,	0	MIR10164	unk	unk	-1,	CNVR_651	52740740	52872517	4	4		2	2		Mixed	131778	Has_gene
19																CNVR_652	55101341	55191677	1	1			1		Gain	90337	Non_gene
19	126	NM_001205618	+	56094546	56167976	56094546	56167058	20	56094546,56094571,56112050,56143063,56145088,56146307,56146980,56147334,56147799,56150305,56151245,56151530,56153717,56154905,56156387,56157099,56157593,56158486,56160824,56166936,	56094568,56094633,56112169,56143152,56145235,56146425,56147047,56147378,56147847,56150377,56151405,56151643,56153956,56155014,56156499,56157287,56157659,56158535,56160935,56167976,	0	RNF157	cmpl	cmpl	0,2,1,0,2,2,0,1,0,0,0,1,0,2,0,1,0,0,1,1,	CNVR_653	56129958	56136270	1	1		1			Loss	6313	Has_gene
19	1019	NM_001046322	+	56955612	56957740	56955698	56957607	5	56955612,56956617,56956798,56957199,56957425,	56955890,56956718,56956859,56957314,56957740,	0	NT5C	cmpl	cmpl	0,0,2,0,1,	CNVR_654	56955428	56993243	1	1			1		Gain	37816	Has_gene
19	1019	NM_001083504	-	56957743	56972759	56958970	56972718	3	56957743,56972388,56972627,	56959332,56972532,56972759,	0	ARMC7	cmpl	cmpl	1,1,0,	CNVR_654	56955428	56993243	1	1			1		Gain	37816	Has_gene
2																CNVR_51	160777	211641	1	1		1			Loss	50865	Non_gene
2																CNVR_52	2254298	2303356	5	5		5			Loss	49059	Non_gene
2	621	NM_001130751	+	4780175	4819192	4780251	4818515	10	4780175,4801523,4803729,4803995,4814947,4815618,4816697,4817336,4817561,4818367,	4780262,4801683,4803796,4804116,4815097,4815769,4816790,4817385,4817637,4819192,	0	LIMS2	cmpl	cmpl	0,2,0,1,2,2,0,0,1,2,	CNVR_53	4720583	4792312	1	1		1			Loss	71730	Has_gene
2	81	NM_001102107	+	8901431	9030990	8981051	9028168	15	8901431,8979438,8979704,8981013,8983362,8986428,8986634,8988120,9012772,9015964,9019704,9019848,9023945,9024320,9027952,	8901629,8979529,8979793,8981105,8983486,8986543,8986747,8988212,9012899,9016118,9019765,9019915,9024164,9024362,9030990,	0	CALCRL	cmpl	cmpl	-1,-1,-1,0,0,0,1,0,2,0,1,2,0,0,0,	CNVR_54	8933349	9454144	15	15		14	1		Mixed	520796	Has_gene
2																CNVR_55	10192170	10306844	1	1		1			Loss	114675	Non_gene
2																CNVR_56	11210592	11263622	1	1		1			Loss	53031	Non_gene
2																CNVR_57	12236359	12303941	3	3		3			Loss	67583	Non_gene
2	91	NM_001206719	-	19339166	19510691	19341047	19510681	20	19339166,19357351,19360947,19364348,19369186,19370087,19376496,19378415,19384960,19395481,19403026,19405629,19415480,19416850,19418479,19421551,19421722,19424595,19433085,19510421,	19341169,19357409,19361047,19364438,19369248,19370157,19376609,19378492,19385012,19395609,19403135,19405755,19415561,19416930,19418551,19421626,19421843,19424686,19433175,19510691,	0	AGPS	cmpl	cmpl	1,0,2,2,0,2,0,1,0,1,0,0,0,1,1,1,0,2,2,0,	CNVR_58	19335330	19423385	2	2		2			Loss	88056	Has_gene
2	96	NM_001101194	+	24678581	24777204	24678646	24776305	18	24678581,24679611,24699212,24715048,24723281,24734116,24736404,24737200,24738892,24750958,24752304,24755393,24755836,24769756,24771844,24774394,24774677,24776106,	24678658,24679659,24699355,24715164,24723421,24734263,24736543,24737294,24738977,24751040,24752463,24755446,24755917,24769897,24771983,24774553,24774768,24777204,	0	SLC25A12	cmpl	cmpl	0,0,0,2,1,0,0,1,2,0,1,1,0,0,0,1,1,2,	CNVR_59	24714894	25093953	4	4		4			Loss	379060	Has_gene
2	774	NM_001075883	-	24806837	24861024	24807356	24859469	16	24806837,24809676,24811646,24824222,24825271,24825705,24826175,24827214,24827833,24828038,24828422,24838873,24846823,24857085,24859361,24860924,	24807406,24809802,24811787,24824367,24825405,24825819,24826322,24827340,24827933,24828201,24828518,24838989,24846914,24857203,24859478,24861024,	0	DYNC1I2	cmpl	cmpl	1,0,0,2,0,0,0,0,2,1,1,2,1,0,0,-1,	CNVR_59	24714894	25093953	4	4		4			Loss	379060	Has_gene
2	775	NM_001206049	-	24956080	24987967	24956533	24987909	4	24956080,24957421,24970699,24987716,	24956834,24957576,24970908,24987967,	0	CYBRD1	cmpl	cmpl	2,0,1,0,	CNVR_59	24714894	25093953	4	4		4			Loss	379060	Has_gene
2	776	NM_001191489	-	25045499	25070547	25046027	25070380	11	25045499,25046951,25047794,25054932,25060571,25060981,25062505,25063836,25064660,25069450,25070254,	25046195,25047107,25047878,25055075,25060677,25061086,25062595,25063915,25064798,25069554,25070547,	0	DCAF17	cmpl	cmpl	0,0,0,1,0,0,0,2,2,0,0,	CNVR_59	24714894	25093953	4	4		4			Loss	379060	Has_gene
2	776	NM_001075288	+	25070920	25155980	25117251	25154848	9	25070920,25117239,25140616,25142247,25147864,25149753,25153592,25153834,25154657,	25071127,25117395,25140989,25142297,25147928,25149893,25153699,25153900,25155980,	0	METTL8	cmpl	cmpl	-1,0,2,0,2,0,2,1,1,	CNVR_59	24714894	25093953	4	4		4			Loss	379060	Has_gene
2	780	NM_001038535	-	25566348	25599241	25567062	25599076	10	25566348,25568973,25572179,25575614,25577410,25581928,25582722,25583495,25585178,25599013,	25567409,25569084,25572266,25575738,25577543,25582059,25582809,25583699,25585259,25599241,	0	GORASP2	cmpl	cmpl	1,1,1,0,2,0,0,0,0,0,	CNVR_60	25438405	25638543	3	3	1	2			Loss	200139	Has_gene
2	786	NR_162380	+	26449649	26449719	26449719	26449719	1	26449649,	26449719,	0	MIR12020	unk	unk	-1,	CNVR_61	26362611	26460035	9	9		7	2		Mixed	97425	Has_gene
2	787	NM_001099135	+	26582628	26592946	26582942	26592883	8	26582628,26584602,26585076,26585249,26586104,26591360,26592408,26592844,	26583051,26584717,26585249,26585257,26586187,26591412,26592458,26592946,	0	METTL5	cmpl	cmpl	0,1,2,2,1,0,1,0,	CNVR_62	26581537	26663654	1	1			1		Gain	82118	Has_gene
2	787	NM_176665	-	26591740	26599728	26592947	26599717	11	26591740,26593329,26593717,26594159,26595504,26595878,26596727,26596912,26597652,26597914,26599651,	26593033,26593461,26593904,26594300,26595547,26595950,26596828,26597020,26597827,26598018,26599728,	0	SSB	cmpl	cmpl	1,1,0,0,2,2,0,0,2,0,0,	CNVR_62	26581537	26663654	1	1			1		Gain	82118	Has_gene
2	788	NM_001205507	-	26617808	26637610	26619584	26636478	4	26617808,26631557,26635265,26637397,	26619895,26631710,26636480,26637610,	0	KLHL23	cmpl	cmpl	1,1,0,-1,	CNVR_62	26581537	26663654	1	1			1		Gain	82118	Has_gene
2	788	NM_001045965	-	26660794	26665974	26660805	26661531	4	26660794,26664023,26665232,26665769,	26661557,26664194,26665266,26665974,	0	PHOSPHO2	cmpl	cmpl	0,-1,-1,-1,	CNVR_62	26581537	26663654	1	1			1		Gain	82118	Has_gene
2	793	NM_001046257	-	27317637	27380506	27317715	27380451	16	27317637,27321134,27322328,27323355,27326591,27327992,27335301,27335524,27341449,27347541,27350400,27353119,27353402,27356895,27369949,27380424,	27317852,27321224,27322440,27323481,27326680,27328101,27335427,27335623,27341575,27347640,27350463,27353201,27353465,27356979,27370035,27380506,	0	NOSTRIN	cmpl	cmpl	1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,0,	CNVR_63	27366556	28035273	24	23		1	23		Mixed	668718	Has_gene
2	99	NM_001193132	-	27407916	27758923	27407916	27758923	10	27407916,27411145,27463675,27467085,27486818,27489266,27550901,27641524,27653076,27758753,	27408069,27411302,27463782,27467214,27486911,27489317,27550959,27641655,27653182,27758923,	0	CERS6	cmpl	cmpl	0,2,0,0,0,0,2,0,2,0,	CNVR_63	27366556	28035273	24	23		1	23		Mixed	668718	Has_gene
2	795	NR_031070	-	27629812	27629887	27629887	27629887	1	27629812,	27629887,	0	MIR2353	unk	unk	-1,	CNVR_63	27366556	28035273	24	23		1	23		Mixed	668718	Has_gene
2	798	NM_001075826	+	27924667	28017775	27924730	28017172	5	27924667,27991506,28012364,28015662,28017030,	27924917,27991619,28012473,28015804,28017775,	0	STK39	cmpl	cmpl	0,1,0,1,2,	CNVR_63	27366556	28035273	24	23		1	23		Mixed	668718	Has_gene
2																CNVR_64	29773324	29812959	1	1		1			Loss	39636	Non_gene
2																CNVR_65	33138898	33255910	1	1		1			Loss	117013	Non_gene
2																CNVR_66	35852731	35898373	3	3		2	1		Mixed	45643	Non_gene
2	107	NM_175051	+	36373938	36508295	36374219	36507042	30	36373938,36393642,36397901,36411495,36415788,36416389,36425553,36426875,36430357,36434402,36444175,36459864,36462096,36467076,36469925,36470634,36471424,36480685,36481024,36482800,36491212,36492007,36492470,36495883,36498554,36500794,36502809,36504190,36506673,36506827,	36374328,36394026,36398075,36411669,36415902,36416533,36425748,36427033,36430456,36434515,36444345,36460067,36462242,36467161,36470058,36470670,36471582,36480750,36481131,36482940,36491330,36492138,36492615,36496122,36498723,36500935,36502926,36504367,36506706,36508295,	0	PLA2R1	cmpl	cmpl	0,1,1,1,1,1,1,1,0,0,2,1,0,2,0,1,1,0,2,1,0,1,0,1,0,1,1,1,1,1,	CNVR_67	36438945	36483235	1	1			1		Gain	44291	Has_gene
2																CNVR_68	41251021	41304807	2	2			2		Gain	53787	Non_gene
2	1	NM_001076886	-	41791614	42444576	41791845	42371758	13	41791614,41805964,41840047,41853888,41990199,42015064,42032446,42035686,42036530,42142120,42371616,42411501,42444255,	41791986,41806099,41840146,41854028,41990380,42015182,42032617,42035894,42036697,42142289,42371862,42411572,42444576,	0	GALNT13	cmpl	cmpl	0,0,0,1,0,2,2,1,2,1,0,-1,-1,	CNVR_69	42042712	42293689	1	1			1		Gain	250978	Has_gene
2																CNVR_70	48116316	48169527	1	1		1			Loss	53212	Non_gene
2	15	NM_001105003	-	53065402	53764906	53065586	53732838	14	53065402,53128397,53208752,53278661,53317420,53354172,53410543,53411902,53614625,53636226,53653447,53673194,53732673,53764843,	53065758,53128503,53208887,53278739,53317519,53354295,53410673,53412001,53614715,53636314,53653509,53673263,53732852,53764906,	0	ARHGAP15	cmpl	cmpl	2,1,1,1,1,1,0,0,0,2,0,0,0,-1,	CNVR_71	53200694	53749577	5	5		5			Loss	548884	Has_gene
2																CNVR_72	56062423	56284958	3	3		2	1		Mixed	222536	Non_gene
2																CNVR_73	56357825	56394043	1	1			1		Gain	36219	Non_gene
2																CNVR_74	56456865	56539467	2	2		2			Loss	82603	Non_gene
2																CNVR_75	57481115	57545373	3	3		3			Loss	64259	Non_gene
2	132	NM_001192531	-	62649167	62681201	62651958	62681201	9	62649167,62653864,62657171,62658970,62662172,62664167,62666026,62680176,62681043,	62653380,62653935,62657335,62659016,62662235,62664228,62666155,62680258,62681201,	0	CCNT2	cmpl	cmpl	0,1,2,1,1,0,0,2,0,	CNVR_76	62666783	62708028	1	1		1			Loss	41246	Has_gene
2	1063	NM_001075694	-	62692760	62753692	62692906	62753559	10	62692760,62697936,62721010,62722269,62724931,62730070,62731660,62736351,62744960,62753502,	62692969,62698035,62721183,62722365,62725025,62730307,62731710,62736448,62745005,62753692,	0	ACMSD	cmpl	cmpl	0,0,1,1,0,0,1,0,0,0,	CNVR_76	62666783	62708028	1	1		1			Loss	41246	Has_gene
2																CNVR_77	63897151	64043648	36	36			36		Gain	146498	Non_gene
2																CNVR_78	64242565	64674458	1	1		1			Loss	431894	Non_gene
2																CNVR_79	67098288	67165879	1	1		1			Loss	67592	Non_gene
2																CNVR_80	68231252	68573495	2	2		2			Loss	342244	Non_gene
2																CNVR_81	70866552	70957217	1	1		1			Loss	90666	Non_gene
2																CNVR_82	77705241	77763225	1	1			1		Gain	57985	Non_gene
2																CNVR_83	78221995	78556325	6	6		4	2		Mixed	334331	Non_gene
2																CNVR_84	81705800	81865382	3	3		1	2		Mixed	159583	Non_gene
2																CNVR_85	81996941	82059515	1	1		1			Loss	62575	Non_gene
2	166	NM_001076936	-	98416820	98456944	98417197	98456858	11	98416820,98422307,98424583,98438495,98439355,98440102,98443671,98444057,98446667,98448367,98456781,	98417291,98422394,98424711,98438609,98439457,98440267,98443738,98444222,98446805,98448522,98456944,	0	ACADL	cmpl	cmpl	2,2,0,0,0,0,2,2,2,2,0,	CNVR_86	98416238	98490521	2	2			2		Gain	74284	Has_gene
2																CNVR_87	109500850	109537765	1	1			1		Gain	36916	Non_gene
2	22	NM_001206818	-	111127791	111229639	111129285	111229359	9	111127791,111129814,111150319,111151698,111161540,111224967,111226269,111227731,111229274,	111129320,111130061,111150534,111151864,111161746,111225102,111226399,111227967,111229639,	0	PAX3	cmpl	cmpl	1,0,1,0,1,1,0,1,0,	CNVR_88	111090957	111229939	1	1		1			Loss	138983	Has_gene
2	1432	NR_107778	+	111136401	111136490	111136490	111136490	1	111136401,	111136490,	0	MIR2284Y-5	unk	unk	-1,	CNVR_88	111090957	111229939	1	1		1			Loss	138983	Has_gene
2	181	NM_001191273	-	113649883	113891186	113650510	113891165	56	113649883,113654819,113655599,113657560,113659428,113661745,113670140,113670374,113672234,113676440,113676865,113678440,113680006,113680874,113682089,113685475,113687235,113690719,113691765,113692037,113692197,113692398,113693224,113695017,113695260,113696506,113697412,113702361,113709071,113716059,113719637,113723094,113725993,113726552,113729437,113729901,113730207,113734928,113736746,113737303,113739661,113742102,113749382,113751731,113752036,113764965,113765240,113765588,113767112,113778335,113778714,113779103,113792219,113813482,113830282,113891003,	113650627,113654958,113655700,113657751,113659639,113661892,113670254,113670497,113672341,113676539,113676923,113678656,113680117,113681057,113682227,113685588,113687360,113690821,113691813,113692104,113692312,113692520,113693336,113695134,113695436,113696551,113697509,113702445,113709218,113716131,113719751,113723164,113726112,113726645,113729524,113730023,113730331,113735021,113736812,113737491,113739741,113742225,113749465,113751854,113752258,113765121,113765324,113765674,113767296,113778470,113778837,113779176,113792302,113813572,113830402,113891186,	0	DOCK10	cmpl	cmpl	0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,2,2,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,	CNVR_89	113716333	113946668	1	1		1			Loss	230336	Has_gene
2																CNVR_90	115322601	115334808	9	9		9			Loss	12208	Non_gene
2	183	NM_001166529	+	116130999	116291205	116130999	116291205	52	116130999,116214797,116216737,116222408,116223053,116223716,116224784,116226503,116227038,116229782,116229970,116231845,116235170,116237749,116238201,116239101,116239452,116240260,116242308,116243842,116245863,116247561,116248169,116249778,116250798,116252552,116255117,116256205,116257184,116257856,116258374,116259482,116261262,116261712,116267361,116268186,116268608,116270573,116271959,116272646,116274252,116275880,116276730,116280157,116282761,116282922,116285383,116287204,116288342,116288647,116289694,116291120,	116131086,116214854,116216827,116222453,116223098,116223779,116224838,116226530,116227116,116229845,116230006,116231887,116235248,116237812,116238261,116239146,116239506,116240302,116242393,116243878,116246028,116247654,116248265,116249849,116250981,116252721,116255210,116256307,116257282,116258007,116258488,116259650,116261352,116261847,116267460,116268276,116268748,116270700,116272040,116272745,116274300,116276066,116276861,116280230,116282833,116283048,116285482,116287417,116288520,116288762,116289867,116291205,	0	COL4A3	cmpl	cmpl	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,0,2,	CNVR_91	116287862	116325646	4	4		4			Loss	37785	Has_gene
2	1472	NM_001034267	+	116299855	116328014	116305043	116327952	7	116299855,116302997,116305003,116306257,116311116,116326890,116327820,	116299929,116303109,116305224,116306427,116311205,116326975,116328014,	0	MFF	cmpl	cmpl	-1,-1,0,1,0,2,0,	CNVR_91	116287862	116325646	4	4		4			Loss	37785	Has_gene
2																CNVR_92	120123192	120174934	4	4		3	1		Mixed	51743	Non_gene
2																CNVR_93	124336317	124398570	11	11		11			Loss	62254	Non_gene
2	1574	NM_001046035	+	129652476	129675552	129652519	129674930	8	129652476,129663391,129665372,129668310,129671272,129672578,129674468,129674786,	129652917,129663526,129665510,129668416,129671473,129672763,129674568,129675552,	0	FUCA1	cmpl	cmpl	0,2,2,2,0,0,2,0,	CNVR_94	129657387	129705588	2	2			2		Gain	48202	Has_gene
2	1574	NM_001075132	+	129687546	129705680	129687567	129705107	9	129687546,129691630,129693778,129694553,129696616,129699278,129702423,129703887,129705005,	129687627,129691714,129693886,129694649,129696765,129699342,129702612,129704013,129705680,	0	HMGCL	cmpl	cmpl	0,0,0,0,0,2,0,0,0,	CNVR_94	129657387	129705588	2	2			2		Gain	48202	Has_gene
2	197	NR_036359	+	130437083	130848572	130848572	130848572	5	130437083,130437268,130836719,130837304,130848556,	130437101,130437272,130836733,130837312,130848572,	0	MIR2892	unk	unk	-1,-1,-1,-1,-1,	CNVR_95	130381668	130511453	1	1		1			Loss	129786	Has_gene
2	197	NM_001191498	-	130498485	130852033	130499451	130852033	19	130498485,130502319,130504279,130505746,130507255,130509391,130510190,130521260,130522343,130522764,130525147,130535133,130552293,130553901,130851427,130851614,130851851,130851970,130852005,	130499560,130502475,130504473,130505896,130507471,130509639,130510313,130521325,130522436,130522770,130525326,130535258,130552629,130554066,130851501,130851794,130851932,130851993,130852033,	0	EPHB2	cmpl	incmpl	2,2,0,0,0,1,1,2,2,2,0,1,1,1,2,0,0,2,1,	CNVR_95	130381668	130511453	1	1		1			Loss	129786	Has_gene
20																CNVR_655	1097986	1196509	8	8			8		Gain	98524	Non_gene
20																CNVR_656	2695880	2886118	6	6		2	3	1	Mixed	190239	Non_gene
20																CNVR_657	4349864	4395656	1	1		1			Loss	45793	Non_gene
20																CNVR_658	6385223	6505111	1	1		1			Loss	119889	Non_gene
20	635	NM_001034546	-	6661894	6669039	6662078	6668926	6	6661894,6663505,6665054,6666525,6666768,6668923,	6662146,6663698,6665234,6666676,6666956,6669039,	0	NSA2	cmpl	cmpl	1,0,0,2,0,0,	CNVR_659	6658421	6736039	1	1			1		Gain	77619	Has_gene
20	79	NM_001102109	+	6669167	6721362	6676276	6721032	21	6669167,6676254,6678551,6680036,6680538,6684066,6684885,6690070,6691872,6692196,6696166,6697555,6699139,6699370,6700190,6702890,6706136,6710987,6712398,6720272,6720903,	6669333,6676339,6678636,6680094,6680636,6684192,6684974,6690159,6691933,6692376,6696247,6697704,6699280,6699470,6700380,6702967,6706275,6711167,6712514,6720455,6721362,	0	GFM2	cmpl	cmpl	-1,0,0,1,2,1,1,0,2,0,0,0,2,2,0,1,0,1,1,0,0,	CNVR_659	6658421	6736039	1	1			1		Gain	77619	Has_gene
20	636	NM_001076510	-	6721326	6753670	6721447	6753523	14	6721326,6721948,6722209,6723277,6724626,6727008,6727720,6729549,6731794,6735393,6735764,6740763,6746154,6753284,	6721508,6722053,6722300,6723452,6724699,6727095,6727901,6729679,6731896,6735504,6735811,6740829,6746300,6753670,	0	HEXB	cmpl	cmpl	2,2,1,0,2,2,1,0,0,0,1,1,2,0,	CNVR_659	6658421	6736039	1	1			1		Gain	77619	Has_gene
20																CNVR_660	9944380	9990379	1	1		1			Loss	46000	Non_gene
20	664	NM_001075715	-	10356009	10384171	10356238	10384079	12	10356009,10356701,10359078,10366428,10366965,10368635,10369957,10371765,10372681,10373870,10383599,10384013,	10356267,10356849,10359228,10366515,10367065,10368754,10370068,10371834,10372749,10373904,10383659,10384171,	0	CDK7	cmpl	cmpl	1,0,0,0,2,0,0,0,1,0,0,0,	CNVR_661	10315515	10424451	1	1			1		Gain	108937	Has_gene
20	664	NM_001035438	-	10390981	10399140	10391097	10399140	4	10390981,10391824,10392967,10399098,	10391115,10392012,10393031,10399140,	0	MRPS36	cmpl	cmpl	0,1,0,0,	CNVR_661	10315515	10424451	1	1			1		Gain	108937	Has_gene
20	664	NM_001034236	-	10407092	10425913	10407511	10425821	9	10407092,10408252,10410726,10411101,10413521,10415559,10416006,10422243,10425696,	10407604,10408416,10410778,10411165,10413578,10415634,10416055,10422299,10425913,	0	CENPH	cmpl	cmpl	0,1,0,2,2,2,1,2,0,	CNVR_661	10315515	10424451	1	1			1		Gain	108937	Has_gene
